Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.7263269816796192	0.735148158097079	0.49295207410390657	0.5	0.0	0.0	0.0	0.0
1	0.7581712324855809	0.7616219221450248	0.6766008860249698	0.6787794545935928	0.7638888888888888	0.5242255758538522	0.3559621778396095	0.5242255758538522
2	0.8120678175956642	0.8272420999546269	0.7156665324204591	0.7180288848396124	0.8319327731092437	0.5504368546465449	0.4339584015457829	0.5504368546465449
3	0.8216595414972979	0.836177110775281	0.7325815545710833	0.7317221235859979	0.7123483226266952	0.7926926131850676	0.4641927916954549	0.7926926131850676
4	0.8284608985240905	0.8431681483530539	0.7442609746274668	0.7441022675948854	0.744131455399061	0.7553613979348689	0.48830989622463017	0.7553613979348689
5	0.8309355645885572	0.8451201759149298	0.7358034635521546	0.7346380569702067	0.7072164948453609	0.8173153296266878	0.47032296079698954	0.8173153296266878
6	0.8335218453280174	0.8471067322788643	0.743052758759565	0.7421159157335161	0.719434628975265	0.8085782366957903	0.4850911989057952	0.8085782366957903
7	0.8343891302880697	0.8483555300321591	0.7422472815142972	0.7414579082890769	0.7228221742260619	0.7974583002382843	0.4836297986470758	0.7974583002382843
8	0.8359384328261356	0.8493208647038345	0.7410390656463954	0.7402437742372565	0.7215827338129497	0.7966640190627482	0.4812034130888363	0.7966640190627482
9	0.8366032539571295	0.8498143361842092	0.7422472815142972	0.7417304557512706	0.7307979120059657	0.778395552025417	0.48391153177390467	0.778395552025417
10	0.8371405618111686	0.8499731738252656	0.743455497382199	0.7430354389571556	0.7348942598187311	0.7728355837966641	0.48642993586831695	0.7728355837966641
11	0.8384442471719955	0.8503459277089647	0.7490938380990737	0.7490269406677154	0.7519809825673535	0.7537728355837967	0.4980708498286949	0.7537728355837967
12	0.8392482621854673	0.8502277529712072	0.7539267015706806	0.7543604349338359	0.7759795570698467	0.7235901509134234	0.5082302892667666	0.7235901509134234
13	0.8402034761482036	0.8505174130051869	0.7490938380990737	0.7491859266873284	0.7576985413290114	0.7426528991262907	0.4982304039661267	0.7426528991262907
14	0.8422021575376246	0.8515267245649407	0.7450664518727346	0.7447943434720989	0.7411402157164869	0.7640984908657665	0.48980561677065393	0.7640984908657665
15	0.8427430344655733	0.8509780659087902	0.7482883608538059	0.747891975164437	0.7401515151515151	0.7760127084988085	0.4961276302421802	0.7760127084988085
16	0.8427436833881023	0.851500082032645	0.7535239629480467	0.7537702398936805	0.768019884009942	0.7362986497220015	0.5072409441179407	0.7362986497220015
17	0.8447790289004138	0.8530322471754612	0.7559403946838502	0.7563574940169342	0.7774001699235344	0.7267672756155679	0.5122379900560861	0.7267672756155679
18	0.8456450160154081	0.8532651365954973	0.7563431333064841	0.7569363329128316	0.7853403141361257	0.7148530579825259	0.5132140867735346	0.7148530579825259
19	0.8456933607438208	0.8533012662183206	0.7571486105517519	0.7580712984161099	0.8014705882352942	0.6926131850675139	0.5151422417687468	0.6926131850675139
