sample_idx,y_true,y_pred,y_score
8859,1.0,1.0,1.0
6570,1.0,1.0,0.9999989
11266,0.0,0.0,6.1854703e-06
2071,0.0,0.0,0.00013820623
1922,1.0,1.0,0.99999976
6457,0.0,0.0,0.00025140002
1113,1.0,0.0,0.04906995
12194,1.0,1.0,1.0
10489,0.0,0.0,0.0040743146
6068,1.0,1.0,1.0
563,0.0,0.0,0.0023479483
11220,0.0,0.0,2.9436293e-07
5548,0.0,0.0,4.8810637e-07
9107,0.0,0.0,0.023549255
7300,0.0,0.0,1.7068474e-09
10211,0.0,0.0,0.015695514
11510,0.0,0.0,0.49831688
2635,0.0,0.0,0.0072093136
7973,1.0,1.0,0.84410375
9557,0.0,0.0,6.068822e-13
4652,1.0,1.0,0.99977547
10164,1.0,1.0,1.0
2012,0.0,0.0,2.3575206e-08
3001,1.0,1.0,1.0
7168,0.0,0.0,8.187972e-07
6876,1.0,1.0,0.78249806
9634,1.0,1.0,0.99665266
6906,0.0,0.0,0.10558279
3288,1.0,1.0,0.9959928
9194,1.0,1.0,1.0
10917,0.0,0.0,0.32278827
1415,0.0,0.0,0.0896314
6885,1.0,1.0,0.99999845
4295,1.0,1.0,0.9618493
11210,0.0,1.0,0.99972147
166,0.0,0.0,2.870145e-05
1109,0.0,1.0,0.9982992
327,0.0,0.0,5.24227e-13
1291,0.0,0.0,1.51269e-10
2161,0.0,0.0,0.004899372
2654,1.0,1.0,0.59527564
9292,0.0,0.0,0.00025847126
6455,1.0,0.0,3.3404787e-05
11204,0.0,0.0,0.003863433
10222,0.0,0.0,0.00014314831
12241,0.0,1.0,0.5300769
6420,0.0,0.0,4.4933554e-06
596,1.0,1.0,0.99999905
6669,1.0,1.0,0.99963725
1016,0.0,0.0,0.33028203
2979,1.0,1.0,0.62774813
5918,0.0,0.0,1.05979666e-07
12016,1.0,1.0,0.999848
206,1.0,1.0,0.9999995
4520,1.0,1.0,0.61681795
2222,0.0,0.0,0.030765722
422,1.0,0.0,0.0019199436
6212,1.0,1.0,0.9995377
7365,1.0,0.0,6.2737956e-07
8265,1.0,1.0,0.9971601
7746,1.0,1.0,0.9999999
