Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.7166919052327527	0.6758419329527234	0.5022150624244865	0.5	0.0	0.0	0.0	0.0
1	0.7624492957856136	0.7627595665771092	0.6967378171566653	0.6964802905614251	0.7205479452054795	0.6383495145631068	0.39315839849816603	0.6383495145631068
2	0.8003064961084596	0.8012349133379751	0.7172774869109948	0.7175145916542744	0.6946064139941691	0.7710355987055016	0.4348181629529714	0.7710355987055016
3	0.8130652725116331	0.8174897134788193	0.7297623842126459	0.7293449262047684	0.7810945273631841	0.6351132686084142	0.4590682662547244	0.6351132686084142
4	0.8162379354463657	0.8204006347805295	0.7313733387031817	0.7309345017037654	0.7865055387713998	0.6318770226537217	0.4622698513041448	0.6318770226537217
5	0.8174687210470177	0.8214699990953984	0.7333870318163512	0.7330320925561153	0.7759615384615385	0.6529126213592233	0.4663903847127737	0.6529126213592233
6	0.8182991931444528	0.8218938310250488	0.7309706000805477	0.7307619192210171	0.7531194295900179	0.6836569579288025	0.46171166346999504	0.6836569579288025
7	0.8195818832511945	0.8231475029793349	0.7325815545710833	0.7325085058509355	0.7387312186978298	0.7160194174757282	0.46508007680313135	0.7160194174757282
8	0.8208074784012374	0.824697924768366	0.7337897704389851	0.7335686553878175	0.757847533632287	0.6836569579288025	0.46733909873678015	0.6836569579288025
9	0.8210280725521186	0.8247733494519586	0.7382198952879581	0.7382218943587587	0.7362903225806452	0.738673139158576	0.47643698818021507	0.738673139158576
10	0.821800800886529	0.8255866489815501	0.7354007249295207	0.7354829584530381	0.7252918287937743	0.7540453074433657	0.4708835813556579	0.7540453074433657
11	0.8225657435450258	0.8261133746187914	0.7398308497784938	0.7398864069884227	0.7322834645669292	0.7524271844660194	0.4797146117462515	0.7524271844660194
12	0.8240839503481494	0.8280698962481337	0.7349979863068868	0.7351212489262255	0.7209480122324159	0.7629449838187702	0.47012171074821885	0.7629449838187702
13	0.8254509852772869	0.8284833564106415	0.7317760773258155	0.732077698450391	0.7024147727272727	0.8001618122977346	0.4638706866255403	0.8001618122977346
14	0.827856110328218	0.8305364495619383	0.7374144180426903	0.7373521694785933	0.7425249169435216	0.7233009708737864	0.47475855159507785	0.7233009708737864
15	0.8288935516436859	0.8306466182922273	0.7378171566653242	0.7379315535278195	0.7244819646968534	0.7637540453074434	0.47574936245690935	0.7637540453074434
16	0.8301418550151431	0.8318148609728407	0.7394281111558598	0.7394854446788798	0.7317073170731707	0.7524271844660194	0.4789110756546693	0.7524271844660194
17	0.8316055620868725	0.8327502216708266	0.739025372533226	0.738956018716765	0.745	0.7233009708737864	0.47797343964741934	0.7233009708737864
18	0.8320350718747649	0.8326378662884544	0.7394281111558598	0.7393819600698635	0.7427864798021434	0.7289644012944984	0.47880321743511645	0.7289644012944984
19	0.8328078002091752	0.8334267743232907	0.7382198952879581	0.7381897784456157	0.7397708674304418	0.7313915857605178	0.47640335709164516	0.7313915857605178
20	0.8337245635479843	0.8341867226668644	0.7402335884011276	0.7401731793845683	0.7452282157676349	0.7265372168284789	0.4803995012722877	0.7265372168284789
21	0.8352940260508717	0.8352745363756285	0.743052758759565	0.7431012423343533	0.7361769352290679	0.7540453074433657	0.48615044078427105	0.7540453074433657
22	0.8355126737827745	0.8350557921940536	0.7410390656463954	0.7410000830472098	0.743631881676253	0.732200647249191	0.482032848047366	0.732200647249191
23	0.8364904249162392	0.8360729097273645	0.7450664518727346	0.7451560119691791	0.7339022498060512	0.7653721682847896	0.4902193102092751	0.7653721682847896
24	0.8379177988337057	0.837066072790496	0.7446637132501007	0.7447835971379855	0.7304747320061256	0.7718446601941747	0.4894449356123235	0.7718446601941747
25	0.8392167090986005	0.838672993998708	0.7458719291180024	0.7459186838055346	0.7391304347826086	0.7564724919093851	0.49178647527995534	0.7564724919093851
26	0.8402671265405907	0.8391051257499353	0.7478856222311719	0.7480127062230908	0.732824427480916	0.7766990291262136	0.4958944644836638	0.7766990291262136
27	0.8415660368054853	0.8405588574526169	0.7486910994764397	0.7487004409287792	0.7459807073954984	0.7508090614886731	0.49738668272200215	0.7508090614886731
28	0.8424944786581647	0.8419170171490205	0.7498993153443415	0.7499568543793129	0.7419354838709677	0.7629449838187702	0.49985127972418797	0.7629449838187702
29	0.8436130207643976	0.8430122534867546	0.7503020539669755	0.7503720904280305	0.741001564945227	0.7661812297734628	0.5006691434380155	0.7661812297734628
30	0.8452545007694843	0.8434005020789833	0.7478856222311719	0.7479377690924238	0.7405362776025236	0.7597087378640777	0.49581892066523603	0.7597087378640777
31	0.8455944752843718	0.8430451539102644	0.7519130084575111	0.7519117078399161	0.7504038772213247	0.7516181229773463	0.5038198199834816	0.7516181229773463
32	0.8474893141598088	0.8450699469013907	0.7531212243254128	0.7531288685077195	0.7506033789219629	0.7548543689320388	0.5062450914972487	0.7548543689320388
33	0.8468460226874595	0.8436937271712728	0.7559403946838502	0.7559891311964249	0.7488151658767772	0.7669902912621359	0.5119234594283202	0.7669902912621359
