sample_idx,y_true,y_pred,y_score
11888,0.0,0.0,7.293903e-06
11962,0.0,0.0,0.010594684
3459,1.0,1.0,0.9998641
219,1.0,1.0,0.99979097
3460,1.0,0.0,0.2527735
9811,0.0,0.0,0.07921876
11214,0.0,0.0,0.06923643
374,0.0,0.0,1.6968481e-06
10509,0.0,0.0,0.18540165
4215,1.0,1.0,0.7205239
7608,1.0,1.0,0.99985015
4665,0.0,0.0,1.5340715e-05
3267,0.0,0.0,0.0025488918
3757,1.0,0.0,0.040479504
10086,1.0,1.0,0.99999046
2534,1.0,0.0,0.08916404
11768,0.0,0.0,0.0010512377
4622,1.0,0.0,0.0012594364
1482,1.0,1.0,0.9993711
10980,0.0,0.0,0.06727171
7014,1.0,0.0,4.8352882e-05
5874,0.0,0.0,3.9229718e-12
7266,0.0,0.0,2.482497e-05
10113,1.0,1.0,1.0
1287,0.0,0.0,3.1807613e-21
160,0.0,0.0,6.3709695e-18
8563,0.0,0.0,2.6281898e-06
3339,1.0,1.0,0.99999785
10162,1.0,1.0,0.9999572
112,0.0,0.0,1.8109603e-14
9340,0.0,0.0,1.7956229e-07
3979,0.0,0.0,5.352029e-07
8341,1.0,1.0,1.0
11079,1.0,1.0,0.9999987
5417,0.0,0.0,5.5445296e-20
1822,1.0,1.0,1.0
9231,1.0,1.0,0.99840575
5823,0.0,0.0,6.9100196e-14
9879,0.0,0.0,7.725132e-07
54,1.0,1.0,1.0
4086,0.0,0.0,1.1364344e-22
10496,0.0,0.0,0.11113302
5097,0.0,0.0,0.031032788
11114,1.0,1.0,0.7283052
11126,1.0,0.0,0.0047986936
4904,1.0,1.0,0.99999225
5180,0.0,1.0,0.63793206
9126,0.0,0.0,0.057660267
3010,1.0,1.0,1.0
8532,1.0,1.0,0.9984499
2790,0.0,0.0,4.4567834e-29
1069,0.0,0.0,0.041889343
4327,1.0,1.0,0.57432264
9994,1.0,1.0,0.53047216
1577,1.0,1.0,1.0
3113,1.0,1.0,0.9737984
8029,0.0,0.0,0.4988112
