sample_idx,y_true,y_pred,y_score
11737,0.0,0.0,5.3741606e-15
3170,0.0,0.0,0.010565772
4288,1.0,1.0,0.9999442
77,0.0,0.0,6.354718e-11
8758,0.0,0.0,2.2038375e-07
11166,0.0,0.0,1.0615623e-08
7514,1.0,1.0,0.8400673
687,0.0,0.0,0.0016267481
7672,0.0,1.0,0.99370426
6815,0.0,0.0,3.2158894e-08
10836,1.0,0.0,0.008353321
4638,1.0,1.0,0.9999993
6336,1.0,1.0,0.9955344
9876,0.0,0.0,0.2792353
553,0.0,0.0,0.00018581976
10856,0.0,0.0,4.3246073e-06
658,1.0,1.0,1.0
10937,0.0,0.0,0.0006405669
3667,0.0,0.0,0.00019734283
6319,1.0,0.0,0.010476399
10629,0.0,0.0,0.09927357
2216,1.0,1.0,0.83204925
9046,1.0,1.0,0.8077852
4915,1.0,1.0,0.9999937
8471,0.0,0.0,0.16836126
3408,1.0,1.0,0.5967716
10618,1.0,1.0,0.87928706
2877,1.0,1.0,0.98596454
10955,0.0,0.0,1.5396168e-08
8881,0.0,0.0,0.00013324368
4968,0.0,0.0,1.8386693e-06
8511,1.0,1.0,1.0
10090,1.0,1.0,1.0
2078,1.0,1.0,0.9399249
11775,0.0,0.0,6.7599517e-09
1465,0.0,1.0,0.7132735
4478,1.0,1.0,1.0
8021,1.0,1.0,0.98477143
11783,0.0,0.0,0.20976241
9602,0.0,0.0,0.00088953733
6305,1.0,1.0,0.99995685
7690,1.0,1.0,0.960489
4033,1.0,1.0,0.61359626
2945,1.0,1.0,0.9999958
5850,0.0,0.0,3.8332937e-09
5668,0.0,0.0,0.00010078327
5683,0.0,0.0,5.4595052e-06
6192,0.0,0.0,8.525262e-06
4304,0.0,1.0,0.9615111
6215,1.0,1.0,0.99710757
5770,0.0,0.0,9.376759e-10
8935,1.0,1.0,1.0
11578,0.0,0.0,0.2355441
4678,1.0,1.0,1.0
11227,0.0,0.0,4.6435384e-06
7152,0.0,0.0,0.019210966
1867,1.0,1.0,0.8801795
5849,0.0,0.0,7.686412e-10
3048,1.0,0.0,0.001655553
854,1.0,1.0,1.0
11946,0.0,0.0,1.203579e-05
12010,1.0,1.0,0.9983936
9928,1.0,0.0,0.17148004
8644,1.0,1.0,0.99998796
1382,1.0,1.0,0.9973412
959,0.0,0.0,0.15129508
4916,1.0,0.0,0.016735936
11923,0.0,0.0,0.0021337902
2675,0.0,0.0,0.0015799274
2798,0.0,0.0,2.1785158e-09
7656,1.0,1.0,0.81480145
9250,1.0,1.0,0.99999976
8023,0.0,0.0,0.007901705
6672,1.0,1.0,0.998485
5759,0.0,0.0,7.6750286e-14
7713,1.0,1.0,1.0
8078,1.0,0.0,0.19942273
6913,1.0,0.0,0.042646267
3292,0.0,1.0,1.0
7285,0.0,0.0,5.9753747e-06
10108,0.0,0.0,1.5387353e-09
10292,1.0,1.0,0.9583304
6991,0.0,0.0,4.6527584e-06
9740,0.0,0.0,0.18039584
9262,0.0,0.0,0.00038667393
2556,0.0,0.0,6.976513e-06
5345,0.0,0.0,0.0090114605
6992,0.0,1.0,0.97936
7446,0.0,0.0,0.009030413
5673,0.0,0.0,0.00026352535
8202,1.0,1.0,0.99981934
1347,1.0,1.0,0.9999614
9168,1.0,1.0,0.8662912
244,0.0,0.0,1.466963e-06
5142,0.0,0.0,1.9277824e-11
8555,0.0,0.0,0.00990589
179,1.0,1.0,0.9992716
6470,1.0,1.0,1.0
11649,1.0,1.0,1.0
5505,0.0,0.0,5.769735e-08
8151,1.0,1.0,0.8501545
9746,0.0,0.0,0.32025182
9278,0.0,0.0,0.0007107919
7574,0.0,0.0,3.7788386e-14
778,1.0,1.0,0.9999994
3890,1.0,1.0,0.99998844
2470,1.0,1.0,0.9925553
803,1.0,1.0,0.94754916
5798,0.0,0.0,4.4489374e-13
7538,0.0,0.0,0.00032201043
11140,1.0,1.0,0.9989913
8694,1.0,1.0,0.7121319
1036,1.0,1.0,0.99999964
7710,1.0,1.0,0.99994695
12362,0.0,0.0,2.9675928e-06
863,1.0,1.0,1.0
3027,0.0,0.0,0.019200534
11018,1.0,1.0,0.99999976
6293,1.0,1.0,0.65389955
120,0.0,0.0,3.0040087e-10
11216,0.0,0.0,0.007587525
9882,0.0,0.0,3.079577e-11
9494,0.0,0.0,5.8198897e-05
11375,1.0,1.0,0.99785405
9297,1.0,1.0,0.95870477
6241,1.0,1.0,0.59940684
8582,0.0,0.0,3.4115008e-05
12232,0.0,0.0,0.001756313
10552,1.0,1.0,0.99995697
6776,1.0,1.0,1.0
9939,0.0,0.0,2.1717538e-16
10023,1.0,1.0,0.9999982
11237,1.0,0.0,0.15335491
4875,1.0,1.0,0.99457574
10958,0.0,0.0,4.9088716e-10
5411,0.0,0.0,4.5555015e-13
7784,0.0,1.0,0.9843901
4595,1.0,1.0,0.99981767
4183,1.0,1.0,1.0
683,1.0,1.0,0.9710769
7484,0.0,0.0,0.039536968
11634,1.0,1.0,1.0
4226,0.0,0.0,0.00095255655
10076,1.0,1.0,1.0
5812,1.0,0.0,0.00039589513
1035,1.0,1.0,1.0
2159,0.0,0.0,1.8860417e-06
7605,1.0,1.0,1.0
11842,0.0,1.0,0.9999999
2728,1.0,1.0,0.99999535
6943,0.0,0.0,9.776078e-06
3930,0.0,0.0,0.00025054842
1862,1.0,1.0,0.97037876
4426,1.0,1.0,0.9998161
11864,0.0,0.0,0.0020579218
5554,0.0,0.0,0.0
6702,1.0,0.0,0.1406896
11350,1.0,0.0,0.0018839443
8015,1.0,1.0,0.99553937
1470,0.0,0.0,2.664988e-08
390,0.0,0.0,2.7607086e-08
5319,0.0,0.0,1.078733e-10
9776,1.0,1.0,0.9999976
9271,0.0,0.0,3.324535e-12
2118,0.0,0.0,0.11053691
0,0.0,0.0,0.00041734005
7665,1.0,1.0,0.99963725
2421,1.0,1.0,0.9999113
6593,1.0,1.0,0.99999785
1857,1.0,1.0,0.99999297
4733,1.0,1.0,0.9999224
11901,0.0,0.0,2.4665827e-08
9942,0.0,0.0,1.7159269e-07
3916,0.0,0.0,5.0780835e-10
1953,0.0,0.0,3.940525e-07
6572,1.0,1.0,1.0
10198,1.0,1.0,0.9999969
4695,1.0,1.0,0.9999982
4790,0.0,1.0,0.99980015
8602,1.0,1.0,1.0
6769,1.0,1.0,1.0
9235,1.0,1.0,0.999995
5008,1.0,1.0,0.9999217
6217,1.0,1.0,1.0
5574,0.0,0.0,0.00057670457
9025,1.0,0.0,0.0065398095
9035,1.0,1.0,0.81549996
8980,1.0,1.0,0.9999825
6969,0.0,0.0,1.268811e-09
8577,0.0,0.0,4.834726e-07
4711,0.0,0.0,0.16929704
3512,0.0,0.0,1.650707e-05
1991,1.0,1.0,1.0
3860,0.0,0.0,2.020703e-11
9898,0.0,1.0,0.52436924
6657,1.0,1.0,1.0
6674,1.0,1.0,0.9999871
1148,0.0,0.0,2.450995e-11
8526,1.0,1.0,0.9658563
3695,1.0,1.0,0.9837885
7309,1.0,1.0,0.80477464
10150,1.0,1.0,0.99999976
10619,0.0,0.0,6.066284e-06
7642,0.0,0.0,3.1114195e-10
4383,1.0,1.0,1.0
5241,0.0,0.0,2.2715692e-11
7930,0.0,0.0,2.8087607e-06
8850,1.0,1.0,1.0
1780,1.0,1.0,0.99999964
5166,1.0,0.0,0.042569067
10311,1.0,1.0,1.0
4855,1.0,1.0,0.99999714
4833,1.0,1.0,0.9999988
6856,0.0,0.0,2.471308e-05
2601,1.0,1.0,0.99290425
7734,1.0,1.0,0.9995493
2265,1.0,1.0,0.98219967
10588,0.0,0.0,3.0666513e-08
9208,0.0,0.0,1.0645022e-06
3742,1.0,1.0,0.9767677
3449,1.0,1.0,1.0
9865,1.0,1.0,0.9630253
5882,0.0,0.0,3.1296624e-10
6456,0.0,1.0,0.83910525
10366,1.0,0.0,9.750925e-07
7093,1.0,1.0,0.7250528
2804,0.0,1.0,0.5664138
12412,1.0,1.0,0.9629738
4562,0.0,1.0,0.998642
8810,1.0,1.0,0.95777255
4469,1.0,1.0,1.0
5707,0.0,0.0,0.37644908
10315,1.0,1.0,1.0
7896,1.0,1.0,1.0
364,0.0,0.0,8.8285515e-13
10859,1.0,1.0,0.99982846
12181,1.0,1.0,0.9999999
7354,1.0,0.0,0.47845447
583,1.0,0.0,0.0017771528
9859,1.0,0.0,0.020470714
5914,0.0,0.0,3.1747436e-09
3326,0.0,1.0,0.99168617
8528,1.0,1.0,0.99716103
5392,1.0,0.0,5.05624e-06
7989,0.0,0.0,4.2416883e-07
9711,0.0,0.0,0.07535978
660,1.0,1.0,1.0
7649,0.0,0.0,4.320028e-06
2036,0.0,1.0,0.9139272
4355,1.0,1.0,1.0
5822,0.0,0.0,2.42069e-06
9372,0.0,0.0,0.008974289
3285,1.0,1.0,1.0
2332,0.0,1.0,0.99937975
2909,0.0,0.0,1.5557395e-09
3299,1.0,1.0,1.0
6291,1.0,1.0,0.9999999
6145,0.0,0.0,0.0001622369
9886,0.0,0.0,7.235206e-10
4025,1.0,1.0,0.99999475
7208,1.0,1.0,0.9999832
7044,1.0,1.0,0.8355099
11415,0.0,0.0,1.8722908e-08
10623,0.0,0.0,0.3872277
6425,1.0,0.0,0.092281684
9893,0.0,0.0,0.0028886606
9726,0.0,0.0,1.0716017e-06
4440,0.0,0.0,0.025169501
1233,0.0,0.0,2.711402e-10
9808,1.0,1.0,0.8516363
126,0.0,0.0,2.2527649e-08
8313,1.0,1.0,0.6639418
2445,0.0,0.0,5.580581e-09
11700,0.0,0.0,0.00011254565
10939,0.0,0.0,9.258582e-07
9081,1.0,1.0,0.98211837
8600,0.0,1.0,0.93892986
7975,0.0,0.0,0.0005047998
3136,0.0,0.0,0.034273956
3635,0.0,0.0,0.4164474
12366,0.0,0.0,1.6524e-13
7355,1.0,1.0,0.98330426
5803,0.0,0.0,1.09313545e-08
8772,0.0,0.0,1.8956913e-15
6758,1.0,1.0,0.9999995
7519,0.0,1.0,0.5268224
6423,1.0,1.0,0.61882424
3090,1.0,1.0,0.6882902
10868,1.0,1.0,0.9999999
5321,1.0,0.0,0.10772033
2299,1.0,0.0,1.6961313e-06
11885,0.0,0.0,4.778023e-13
6063,1.0,0.0,0.0025651983
180,0.0,1.0,0.99999857
3833,1.0,1.0,0.9999757
63,0.0,0.0,7.424119e-15
9238,1.0,1.0,1.0
335,0.0,0.0,8.701793e-06
11245,0.0,0.0,0.00015579003
4987,1.0,1.0,0.99463236
11045,0.0,0.0,1.2553705e-06
2058,0.0,0.0,1.3198013e-07
3345,1.0,1.0,0.9998621
6556,1.0,1.0,1.0
8358,1.0,0.0,0.0056744986
7773,1.0,0.0,0.2730946
12192,1.0,1.0,1.0
5193,0.0,0.0,0.0019629493
5780,0.0,0.0,2.0736537e-09
9136,0.0,0.0,1.1456865e-06
5520,1.0,0.0,6.3911564e-08
4422,0.0,1.0,0.94216484
2775,0.0,0.0,3.161825e-12
6298,0.0,1.0,1.0
1038,1.0,1.0,0.99999964
8648,0.0,0.0,9.855017e-08
10389,0.0,0.0,5.4914684e-11
1536,0.0,0.0,3.1370666e-05
3867,0.0,0.0,7.5947115e-05
4685,1.0,1.0,1.0
5239,0.0,0.0,3.210027e-14
11925,0.0,0.0,3.9083822e-10
10754,0.0,0.0,0.000300914
5848,0.0,0.0,1.7715964e-05
4447,1.0,1.0,1.0
11514,0.0,0.0,5.5763855e-10
348,0.0,0.0,0.048053976
4551,0.0,1.0,0.9419381
6265,0.0,0.0,2.5150184e-21
3316,0.0,1.0,0.9999652
9447,1.0,1.0,0.9999999
10174,1.0,1.0,1.0
150,1.0,1.0,0.5100308
11893,0.0,0.0,0.0001603356
10994,1.0,0.0,0.0020956644
331,0.0,0.0,0.10654694
5968,0.0,0.0,6.2971406e-11
416,1.0,1.0,0.9999999
9282,1.0,1.0,0.99996316
10197,1.0,1.0,1.0
3971,0.0,0.0,4.8877583e-17
2458,0.0,0.0,3.8043892e-14
10515,0.0,0.0,8.764263e-05
3805,0.0,0.0,1.386386e-11
4007,0.0,0.0,0.45312336
1794,0.0,1.0,0.9546148
1481,1.0,0.0,0.00028882112
8878,0.0,0.0,0.042666383
4151,0.0,1.0,0.9996717
2637,0.0,0.0,1.30145296e-11
9846,1.0,1.0,0.9999999
10097,1.0,0.0,0.0071453727
618,1.0,1.0,0.99970263
9359,1.0,1.0,0.99929905
9429,0.0,0.0,0.0018817022
1629,1.0,0.0,0.0018719657
7432,0.0,0.0,0.00019650576
7895,1.0,1.0,1.0
3918,0.0,0.0,2.0268329e-11
3007,1.0,1.0,1.0
411,1.0,1.0,1.0
12319,0.0,0.0,0.006251068
8491,0.0,0.0,0.23374651
2480,1.0,1.0,0.9999999
12112,1.0,1.0,0.9937144
7929,0.0,0.0,8.135981e-05
8759,0.0,0.0,2.1542287e-06
6893,1.0,1.0,0.8140449
6494,0.0,0.0,0.02029142
6020,1.0,1.0,0.98976654
2873,1.0,1.0,1.0
7366,0.0,0.0,0.00048771116
10046,1.0,1.0,1.0
9468,1.0,1.0,0.99981195
5019,1.0,1.0,0.9999492
5920,0.0,0.0,2.7158455e-23
6469,1.0,1.0,1.0
1424,0.0,0.0,0.48132086
3133,1.0,1.0,1.0
6361,0.0,0.0,2.5963214e-08
11291,1.0,0.0,3.5689383e-05
11831,1.0,1.0,0.79015094
10330,1.0,0.0,0.0045009814
7070,1.0,0.0,0.09497234
10643,0.0,0.0,0.015086693
7810,1.0,1.0,0.9999614
3602,1.0,1.0,0.9999999
3350,1.0,1.0,0.99987125
5112,1.0,1.0,0.9999913
5100,1.0,0.0,0.31617033
1390,0.0,1.0,0.90577686
7988,0.0,0.0,2.0391788e-05
9390,1.0,0.0,0.00014682079
1441,0.0,0.0,0.00016355982
10418,1.0,1.0,0.9999988
2918,1.0,1.0,1.0
2499,0.0,0.0,6.4271234e-15
10757,0.0,0.0,2.0142079e-05
11226,0.0,0.0,6.105497e-07
3610,1.0,0.0,1.156456e-05
2348,0.0,0.0,8.864522e-14
2583,0.0,0.0,0.009948891
6957,1.0,1.0,0.6444152
1796,0.0,0.0,0.02936823
6035,1.0,1.0,0.9998153
6243,0.0,0.0,0.014342921
6483,1.0,1.0,1.0
7403,0.0,0.0,3.6858369e-06
153,1.0,1.0,0.9999925
2367,1.0,1.0,1.0
11932,0.0,0.0,4.1675337e-11
5301,0.0,0.0,7.886426e-07
11074,0.0,1.0,0.7671855
9929,1.0,0.0,3.2307984e-08
1685,1.0,0.0,0.0016541177
3944,1.0,1.0,0.9926144
12140,0.0,0.0,5.433939e-09
10411,1.0,0.0,0.36531663
2597,1.0,1.0,0.9974342
7766,0.0,0.0,2.3809773e-06
11523,1.0,1.0,0.9984034
