sample_idx,y_true,y_pred,y_score
1732,1.0,1.0,1.0
8229,1.0,1.0,0.99999833
5302,0.0,0.0,5.2826847e-05
3634,0.0,0.0,0.001736374
2917,1.0,1.0,1.0
6530,1.0,1.0,0.9739759
8233,1.0,1.0,1.0
8784,1.0,1.0,0.9999703
6436,0.0,0.0,0.00053533184
11597,0.0,0.0,0.0039149486
885,1.0,1.0,0.99992645
11688,0.0,0.0,0.0007606456
8082,1.0,1.0,0.99946076
4087,0.0,0.0,1.41924e-13
3705,0.0,0.0,0.0010381143
5053,1.0,0.0,0.39163676
11644,1.0,1.0,0.99997234
4674,0.0,0.0,0.0003847778
526,1.0,1.0,0.9283272
9687,1.0,0.0,0.14957982
7952,1.0,1.0,1.0
1718,1.0,1.0,1.0
4521,1.0,1.0,1.0
343,0.0,0.0,8.8552844e-07
11633,1.0,1.0,0.99992394
7159,0.0,0.0,6.114735e-11
4239,1.0,1.0,0.99999976
2067,0.0,0.0,5.3951254e-07
1435,0.0,0.0,0.00034809616
3751,0.0,1.0,0.99793327
415,1.0,1.0,1.0
3364,1.0,1.0,1.0
1256,1.0,0.0,0.0059414012
1579,0.0,0.0,0.18798235
8526,1.0,1.0,0.9937272
1101,0.0,0.0,0.00069899875
4086,0.0,0.0,4.1227608e-11
9987,1.0,1.0,0.9999902
10631,1.0,0.0,0.0013386415
3698,1.0,1.0,0.93942904
12171,1.0,0.0,0.0034517024
6008,0.0,1.0,0.86114466
2403,0.0,0.0,0.00010930932
7509,1.0,1.0,0.9990318
1729,1.0,1.0,0.999959
3678,0.0,0.0,3.8919866e-06
11977,0.0,1.0,0.9698232
2186,0.0,0.0,0.0011253576
9936,0.0,0.0,0.015495317
8078,1.0,1.0,0.9877681
7476,0.0,0.0,0.0017459075
3656,0.0,1.0,0.5698708
9696,1.0,1.0,0.9922191
10658,1.0,1.0,1.0
5672,0.0,0.0,1.34324964e-11
6776,1.0,1.0,1.0
12403,1.0,0.0,0.015422959
11415,0.0,0.0,0.37716088
1604,1.0,0.0,6.467332e-05
8058,1.0,1.0,1.0
1751,1.0,1.0,0.9999999
9493,0.0,0.0,0.01708725
5725,1.0,1.0,0.99991226
271,1.0,1.0,1.0
1535,0.0,0.0,0.029029708
7500,0.0,0.0,0.39895916
9548,0.0,0.0,2.9458423e-07
3516,0.0,0.0,1.3395772e-06
10621,0.0,0.0,0.008743825
1399,0.0,0.0,0.009865456
2119,0.0,0.0,0.006113772
6848,1.0,1.0,0.84547156
2955,1.0,1.0,0.96733433
11173,1.0,1.0,1.0
11776,0.0,0.0,7.0790747e-06
4326,1.0,1.0,0.9933382
6864,1.0,1.0,1.0
8601,1.0,1.0,0.99935573
11938,0.0,0.0,3.195113e-06
3630,0.0,1.0,0.98793006
11316,1.0,0.0,0.11153686
6302,1.0,1.0,0.9999982
9607,0.0,1.0,0.578615
8511,1.0,1.0,0.9999685
5893,0.0,0.0,1.7337142e-08
4381,1.0,1.0,1.0
771,0.0,1.0,0.99750394
6110,1.0,0.0,0.017530594
8778,1.0,0.0,0.3243822
9364,0.0,0.0,0.061132934
212,1.0,1.0,0.9999994
7797,0.0,0.0,0.012885006
1308,0.0,0.0,1.2987234e-10
1060,1.0,0.0,5.205472e-05
11934,0.0,0.0,9.104566e-08
2347,0.0,0.0,1.2276898e-10
2496,0.0,0.0,0.0012628959
11008,1.0,1.0,1.0
2758,0.0,0.0,2.6358584e-09
6753,1.0,1.0,1.0
3733,0.0,0.0,4.0524217e-08
5168,1.0,1.0,0.9700427
1596,1.0,1.0,0.5925793
3996,1.0,1.0,0.9999596
7733,1.0,1.0,1.0
381,0.0,0.0,0.0008743589
7252,1.0,0.0,0.0022703647
788,1.0,1.0,1.0
5522,0.0,0.0,0.010684247
5239,0.0,0.0,1.1006791e-09
11932,0.0,0.0,8.547347e-10
11874,0.0,0.0,0.15242633
9107,0.0,1.0,0.7887606
5719,0.0,0.0,2.5190868e-08
5971,0.0,0.0,6.272902e-06
4357,1.0,1.0,0.99999917
7653,0.0,0.0,0.021400759
8256,1.0,0.0,0.24389985
1859,1.0,1.0,1.0
1473,0.0,1.0,0.57420975
8608,1.0,1.0,0.9998987
10334,1.0,0.0,0.012398217
3059,1.0,1.0,0.99998295
4483,1.0,1.0,1.0
10514,1.0,1.0,0.9996859
9643,1.0,1.0,0.9999993
12075,0.0,0.0,6.2783303e-09
835,1.0,1.0,0.9999012
4558,1.0,0.0,0.03654086
3292,0.0,1.0,0.99999964
9445,1.0,1.0,0.9009806
696,1.0,0.0,0.000522193
1877,0.0,0.0,0.049859084
12345,0.0,0.0,3.5501618e-10
11229,0.0,0.0,7.263361e-05
7016,1.0,1.0,0.96963936
910,1.0,1.0,0.90855426
10589,0.0,0.0,2.9966073e-05
850,1.0,1.0,0.99977416
1712,0.0,0.0,0.017360428
10691,0.0,0.0,0.0035960602
10282,0.0,0.0,6.7567555e-05
444,0.0,0.0,0.00058292557
11174,1.0,1.0,0.9999956
236,0.0,0.0,1.9563951e-13
3546,0.0,0.0,3.6717783e-08
1159,0.0,0.0,8.973163e-12
9215,0.0,0.0,1.2636582e-11
7118,0.0,0.0,6.4631946e-05
0,0.0,0.0,1.027756e-08
8552,0.0,0.0,5.4091953e-07
1955,0.0,0.0,0.0008934567
8196,0.0,0.0,0.124195345
3111,1.0,1.0,1.0
10221,0.0,0.0,0.23970482
4906,1.0,1.0,0.99708194
2224,1.0,0.0,0.08471785
6830,0.0,0.0,0.03384978
9763,1.0,1.0,1.0
4,0.0,0.0,0.00013983114
8186,0.0,0.0,0.0040575624
6784,0.0,0.0,0.07362486
2587,1.0,1.0,0.9902778
1749,1.0,1.0,0.99996614
9373,1.0,1.0,0.97808367
9613,0.0,0.0,5.677116e-05
11045,0.0,0.0,0.31426546
6695,1.0,1.0,1.0
4740,0.0,1.0,0.9740656
7366,0.0,0.0,0.00010038054
4105,0.0,0.0,3.5066605e-10
4012,1.0,1.0,0.9999045
2074,1.0,1.0,0.999979
2089,0.0,0.0,0.010154961
1491,1.0,0.0,1.5042283e-05
11508,0.0,0.0,0.00093910744
5578,0.0,0.0,0.004799303
10209,0.0,0.0,0.18964043
11783,0.0,1.0,0.71553487
11185,1.0,1.0,0.9999566
3010,1.0,1.0,1.0
8853,1.0,1.0,0.9999919
10240,1.0,0.0,0.000120684395
2059,0.0,0.0,3.790631e-05
6367,0.0,0.0,1.0188204e-09
10348,0.0,0.0,0.0031006564
8395,0.0,0.0,5.5886257e-08
3898,0.0,0.0,0.000921835
7973,1.0,1.0,0.99930775
8068,0.0,1.0,0.93771154
1195,0.0,1.0,0.5465249
8406,0.0,0.0,1.1894027e-05
11668,0.0,0.0,8.607047e-13
2922,0.0,0.0,0.00014822323
6246,0.0,0.0,0.12512054
8339,1.0,1.0,0.99999964
993,1.0,1.0,1.0
7770,0.0,0.0,0.018440597
2154,0.0,0.0,0.040657543
7648,1.0,1.0,0.996979
11359,1.0,1.0,0.9927181
11207,0.0,0.0,0.43388566
2665,0.0,0.0,4.2452712e-09
5561,0.0,0.0,7.5200323e-06
2300,1.0,0.0,9.098503e-05
8589,0.0,0.0,0.028808204
1886,1.0,1.0,1.0
4184,1.0,1.0,1.0
740,1.0,0.0,0.000103613944
4121,0.0,0.0,0.00026908325
2875,1.0,1.0,1.0
1303,1.0,1.0,0.9731541
9345,1.0,1.0,0.99976474
2254,1.0,1.0,0.99976856
11206,0.0,0.0,1.3085399e-05
12203,0.0,0.0,3.4353512e-08
5389,1.0,1.0,1.0
2518,0.0,1.0,0.6940227
6892,1.0,1.0,0.999561
7063,1.0,0.0,0.001081475
10020,1.0,1.0,0.9947982
5262,0.0,0.0,7.178613e-10
8122,0.0,0.0,1.7458784e-05
2274,0.0,0.0,0.0029997192
8810,1.0,1.0,0.81543124
9,0.0,0.0,9.950423e-15
10406,1.0,1.0,0.985084
10908,1.0,1.0,0.7543928
10048,1.0,1.0,1.0
5440,1.0,0.0,0.0002214453
6306,1.0,1.0,0.9993831
10471,1.0,1.0,0.9999999
4828,1.0,1.0,1.0
661,1.0,1.0,0.9998123
9761,1.0,1.0,0.99999714
7610,1.0,1.0,0.9999913
8792,1.0,1.0,1.0
5284,0.0,0.0,0.0027913619
12328,0.0,0.0,0.00012832215
612,1.0,1.0,0.99993205
1683,1.0,1.0,0.997282
7520,0.0,0.0,0.005570607
8847,0.0,1.0,0.9461115
10961,0.0,0.0,2.2100734e-08
11163,0.0,0.0,0.00044002116
11473,0.0,0.0,0.022495767
317,0.0,0.0,1.1407016e-05
7305,0.0,0.0,0.05054404
1434,0.0,0.0,2.5824344e-11
5429,0.0,0.0,8.156785e-05
898,1.0,1.0,0.99999535
7107,1.0,0.0,0.0009780459
4441,0.0,1.0,0.99960035
8683,1.0,1.0,0.9863149
891,1.0,1.0,0.99999714
12314,1.0,1.0,0.99958736
254,1.0,1.0,1.0
6715,1.0,1.0,1.0
2687,0.0,1.0,0.9791028
833,0.0,0.0,0.005951419
9328,0.0,0.0,1.4916053e-07
1598,0.0,0.0,0.03476662
8472,0.0,0.0,5.7220177e-07
3446,1.0,1.0,0.9999999
10740,1.0,1.0,0.9811498
8855,1.0,1.0,1.0
716,0.0,0.0,1.3045285e-07
12389,1.0,1.0,0.9999999
5079,0.0,0.0,3.7642905e-05
944,0.0,0.0,6.4216583e-06
10329,0.0,0.0,0.000351725
5275,1.0,1.0,0.8217545
7447,0.0,0.0,0.021950789
10146,1.0,1.0,0.9999697
11518,1.0,1.0,1.0
11804,0.0,0.0,0.035160277
9772,1.0,1.0,0.99999666
3560,0.0,1.0,1.0
5877,0.0,0.0,1.2868419e-12
2296,0.0,0.0,1.1727813e-11
85,1.0,1.0,1.0
11585,1.0,1.0,0.9548955
6995,0.0,1.0,0.99810743
6405,0.0,0.0,0.39333928
8350,0.0,1.0,0.5815206
2879,1.0,1.0,1.0
6752,1.0,1.0,1.0
9657,1.0,1.0,1.0
2651,0.0,0.0,1.239547e-06
10477,0.0,0.0,4.458448e-06
11083,0.0,0.0,0.0016049126
8967,1.0,1.0,0.95467466
3775,0.0,0.0,0.00022555629
6571,1.0,1.0,0.9999999
1302,0.0,0.0,4.1988248e-08
11634,1.0,1.0,1.0
957,0.0,0.0,1.2910129e-10
8434,1.0,1.0,0.99990094
1401,1.0,1.0,0.99977356
3719,1.0,1.0,0.9992125
3619,0.0,0.0,5.548179e-09
7219,0.0,0.0,0.00013895483
8252,1.0,1.0,0.9982558
5384,0.0,0.0,4.169167e-07
5817,0.0,0.0,5.363397e-12
4089,0.0,0.0,3.9188268e-13
2964,1.0,1.0,0.99491525
573,0.0,0.0,0.12074807
7606,1.0,0.0,0.3153398
8575,0.0,0.0,0.046248447
234,0.0,0.0,0.0025948416
3391,0.0,1.0,0.6336491
3696,0.0,0.0,0.015615985
2520,0.0,0.0,0.0050771246
10436,1.0,0.0,0.04213847
3387,1.0,1.0,1.0
10707,0.0,0.0,0.00014193535
4699,1.0,1.0,0.9997842
11936,0.0,0.0,1.08613995e-05
7304,0.0,0.0,0.0013452658
325,0.0,0.0,2.1875578e-05
7259,0.0,1.0,0.534312
10420,1.0,1.0,0.999998
2480,1.0,1.0,1.0
658,1.0,1.0,1.0
10602,0.0,0.0,0.00021599184
5695,1.0,1.0,0.96507114
5082,0.0,0.0,1.4221017e-07
2124,0.0,0.0,2.3270773e-05
3543,0.0,0.0,0.028652592
5267,0.0,0.0,3.138985e-06
521,1.0,1.0,0.99991775
631,0.0,0.0,5.374764e-12
2617,1.0,1.0,1.0
812,0.0,0.0,0.16725741
330,0.0,0.0,8.1333465e-06
3242,1.0,1.0,0.999998
9805,0.0,0.0,0.008993407
7595,0.0,0.0,6.394757e-11
2694,1.0,1.0,0.999887
6404,0.0,0.0,0.00011054222
10504,1.0,1.0,0.9999405
7088,0.0,0.0,1.7494776e-10
3999,1.0,1.0,0.99995434
8352,1.0,1.0,0.99978346
8043,0.0,0.0,9.208261e-05
7071,0.0,0.0,0.045140125
1038,1.0,1.0,0.99879324
2625,0.0,0.0,0.00023000814
4021,0.0,1.0,0.9999989
5846,0.0,0.0,3.8256182e-16
8063,1.0,1.0,0.9999957
12354,0.0,0.0,1.8868825e-11
6426,1.0,1.0,0.99999964
4423,1.0,1.0,0.9998404
1415,0.0,0.0,1.1679262e-05
10577,0.0,0.0,0.0005592417
2623,0.0,0.0,1.7958257e-05
11056,1.0,1.0,1.0
10745,0.0,0.0,0.006302349
3221,0.0,1.0,0.9997619
5163,0.0,0.0,0.009747329
1649,1.0,1.0,0.9992393
1275,0.0,0.0,2.4563064e-15
10384,0.0,0.0,1.2205371e-08
1968,0.0,0.0,0.0003891013
8219,1.0,1.0,0.9999999
10201,1.0,1.0,1.0
5611,1.0,1.0,0.73728764
4003,0.0,0.0,0.0021762953
12334,0.0,0.0,0.0005035124
8914,1.0,1.0,0.9990145
2645,0.0,0.0,0.0012951948
1521,0.0,1.0,0.99026114
11530,1.0,1.0,1.0
2684,0.0,0.0,0.2927979
3953,1.0,1.0,0.9999839
7866,1.0,1.0,0.99971277
6791,1.0,1.0,1.0
1446,0.0,0.0,8.545725e-08
7918,1.0,1.0,1.0
8481,0.0,0.0,3.5656043e-07
336,0.0,0.0,1.1731617e-07
1832,1.0,1.0,1.0
