Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.5742194799127998	0.560272395321554	0.5130890052356021	0.5154014844804319	0.5055603079555175	0.957085020242915	0.03066034765744685	0.957085020242915
1	0.5983909477836603	0.5956072534759584	0.5565847764800644	0.5556258434547908	0.5852417302798982	0.3724696356275304	0.11146274786517985	0.3724696356275304
2	0.782443164123326	0.7911626836073217	0.5569875151026984	0.554689608636977	0.9470198675496688	0.11578947368421053	0.10988154349336543	0.11578947368421053
3	0.8106022267206479	0.8145476418576905	0.6105517519130085	0.6085779352226721	0.9407894736842105	0.23157894736842105	0.21801184644500804	0.23157894736842105
4	0.8153087044534414	0.8199102752518876	0.6782118405155054	0.6768260796221323	0.8745704467353952	0.4121457489878543	0.3546287642673185	0.4121457489878543
5	0.8262885393958268	0.8300711750367538	0.7209021345147	0.7199519230769231	0.8439086294416244	0.5384615384615384	0.44073468456477927	0.5384615384615384
6	0.8266521981729471	0.829666262208914	0.7257349979863069	0.7249198717948717	0.8251173708920188	0.5692307692307692	0.45056750740272955	0.5692307692307692
7	0.8267242162358558	0.8295455892100286	0.743052758759565	0.7427926788124156	0.7677130044843049	0.6931174089068826	0.485831223628692	0.6931174089068826
8	0.8294034828194747	0.8298889993668872	0.7478856222311719	0.7475750674763832	0.7791017415215399	0.6882591093117408	0.4954510161366552	0.6882591093117408
9	0.8310047492992836	0.83136736409799	0.7450664518727346	0.7448549257759784	0.7644991212653779	0.7044534412955465	0.4899102618733203	0.7044534412955465
10	0.8311189401017337	0.8291268201737896	0.7462746677406363	0.7459682860998651	0.7767612076852699	0.6874493927125506	0.4922313463697051	0.6874493927125506
11	0.8303585331672376	0.8295998654452692	0.7438582360048329	0.7438343454790823	0.7440912795436023	0.7392712550607288	0.4876851445730287	0.7392712550607288
12	0.8334663396657322	0.8339120819352641	0.7442609746274668	0.744475371120108	0.7238805970149254	0.7854251012145749	0.48873432395405203	0.7854251012145749
13	0.836434002906675	0.8304494788603345	0.7442609746274668	0.7440283400809716	0.7659574468085106	0.6995951417004048	0.48827701434098547	0.6995951417004048
14	0.8425023357209592	0.8399816728649265	0.7547321788159485	0.7544787449392713	0.7799642218246869	0.7060728744939271	0.5092087441931115	0.7060728744939271
15	0.8292970777535554	0.8297583500742366	0.7406363270237616	0.7406882591093118	0.7339667458432304	0.7506072874493928	0.481319682223759	0.7506072874493928
16	0.8400696174608118	0.8378351058116728	0.7482883608538059	0.748005229419703	0.7762681159420289	0.6939271255060728	0.49628463768360565	0.6939271255060728
17	0.8349005372158205	0.8347905372380107	0.7450664518727346	0.7448928812415654	0.7603806228373703	0.7117408906882591	0.48994899616522036	0.7117408906882591
18	0.8397958190594831	0.8411505735549697	0.7515102698348771	0.7514212213225371	0.7583612040133779	0.734412955465587	0.5029251605991201	0.734412955465587
19	0.8400569656389494	0.8382837144379836	0.7579540877970198	0.7578905195681511	0.7624172185430463	0.745748987854251	0.5158397759528961	0.745748987854251
20	0.840294430603135	0.838672678969923	0.7575513491743858	0.757342273954116	0.7778753292361721	0.7174089068825911	0.5148930066153639	0.7174089068825911
21	0.8399628879892038	0.8397348346551051	0.7571486105517519	0.7569121120107962	0.7806394316163411	0.7117408906882591	0.5140605288362143	0.7117408906882591
22	0.8440121197965328	0.8435161708560681	0.7563431333064841	0.7559843117408906	0.7949438202247191	0.6874493927125506	0.5123294493000722	0.6874493927125506
23	0.8438804110868889	0.8451241890369352	0.7539267015706806	0.7539684547908232	0.7480127186009539	0.7619433198380566	0.5078876458508157	0.7619433198380566
24	0.8468266635523721	0.8483737152819275	0.7664115988723319	0.7662702429149797	0.7796754910333049	0.7392712550607288	0.5326842602591793	0.7392712550607288
25	0.8512301463718468	0.8520637177277972	0.7652033830044301	0.7647815452091768	0.8140655105973025	0.6842105263157895	0.5300034188322789	0.6842105263157895
26	0.8536385342053359	0.8560711358158866	0.7716472009665727	0.771584008097166	0.7764900662251656	0.7595141700404858	0.5432298718224493	0.7595141700404858
27	0.8570168950482715	0.8585147849815296	0.7672170761175997	0.7674131241565452	0.7468069120961683	0.8048582995951417	0.5346098070956428	0.8048582995951417
28	0.8530335175957646	0.8562723752710675	0.7704389850986709	0.7701290485829959	0.8047662694775435	0.7109311740890688	0.5405863884950375	0.7109311740890688
29	0.856026160074743	0.8598252744811069	0.7692307692307693	0.7693235492577598	0.7581903276131046	0.7870445344129555	0.5385403534218505	0.7870445344129555
30	0.8448614138897541	0.8482815662328694	0.7599677809101892	0.7599780701754386	0.7570394207562349	0.7619433198380566	0.5199385985628016	0.7619433198380566
31	0.8661988736634486	0.8660525372258565	0.7841320982682239	0.7839574898785425	0.8025974025974026	0.7506072874493928	0.5681066486668916	0.7506072874493928
32	0.8725517102667912	0.875662897605857	0.7933950865888039	0.7931469298245615	0.8223214285714285	0.745748987854251	0.5865783422290669	0.745748987854251
33	0.8687113957230354	0.871216049947055	0.774869109947644	0.7752319500674765	0.7397163120567376	0.8445344129554656	0.5500579447523126	0.8445344129554656
34	0.8540382020139106	0.8563805688264748	0.7732581554571083	0.7731823549257759	0.7795341098169717	0.7587044534412956	0.5464407580339707	0.7587044534412956
35	0.8568070045676321	0.8624998103647448	0.7825211437776883	0.7824983130904184	0.7832110839445803	0.7781376518218623	0.5650156887884206	0.7781376518218623
36	0.8678646968753243	0.8706210512057957	0.7881594844945631	0.7881789811066127	0.7842822774659182	0.7919028340080971	0.5763287957761922	0.7919028340080971
37	0.8704450197238658	0.8713388723381132	0.7869512686266613	0.7871668353576249	0.7634328358208955	0.8283400809716599	0.5740794604278638	0.8283400809716599
38	0.867814089587875	0.8718361609618988	0.7905759162303665	0.7904520917678812	0.8032230703986429	0.7668016194331984	0.581041406540006	0.7668016194331984
39	0.859651393646839	0.8644115032700749	0.7756745871929118	0.7758645411605938	0.7552710843373494	0.8121457489878543	0.5515127754381084	0.8121457489878543
40	0.8686030442229835	0.8727091929203274	0.7639951671365284	0.764566464237517	0.7150430748840292	0.8736842105263158	0.5285222035940251	0.8736842105263158
41	0.8673047726564933	0.8729732697328958	0.7680225533628675	0.7684168353576248	0.7312280701754386	0.8437246963562753	0.5364038599300494	0.8437246963562753
42	0.8720865125090833	0.8759294760462863	0.7813129279097866	0.7816759446693657	0.7453900709219858	0.8510121457489879	0.5629364293390084	0.8510121457489879
43	0.8728579492369979	0.8740788119433351	0.779299234796617	0.7796474358974359	0.744832501781896	0.8461538461538461	0.5588988907993662	0.8461538461538461
44	0.8792883187999585	0.8823978148764791	0.7853403141361257	0.7856190958164642	0.7562043795620438	0.8388663967611336	0.5709131525152262	0.8388663967611336
45	0.8800344518841483	0.8828770166034905	0.7946033024567056	0.7944795883940621	0.8074639525021204	0.7708502024291498	0.5890983025680828	0.7708502024291498
46	0.8850552787293678	0.8872947347256764	0.7994361659283126	0.7994475371120109	0.7964601769911505	0.8016194331983806	0.5988748692689181	0.8016194331983806
47	0.8826027717222049	0.8839371943259421	0.7954087797019734	0.795567645074224	0.7768469154607769	0.8259109311740891	0.5909409016939434	0.8259109311740891
