sample_idx,y_true,y_pred,y_score
10401,0.0,0.0,6.9422003e-06
4295,1.0,1.0,0.8320328
3952,0.0,0.0,0.0003228459
8425,0.0,1.0,0.9797493
2165,0.0,1.0,0.7480055
11444,0.0,0.0,4.4855877e-08
11353,0.0,1.0,0.99998045
9910,0.0,1.0,0.85973686
10646,0.0,1.0,0.78618103
8234,1.0,1.0,1.0
7359,0.0,0.0,0.010662289
1498,0.0,0.0,5.701499e-06
10022,1.0,1.0,1.0
547,0.0,1.0,0.7680424
7984,0.0,0.0,2.5993463e-10
4631,0.0,1.0,0.99997795
1571,1.0,1.0,0.999895
5169,0.0,0.0,0.0009948324
12397,1.0,0.0,0.026527502
8612,1.0,1.0,0.9999825
6655,1.0,1.0,1.0
8908,1.0,1.0,0.999969
7990,0.0,0.0,2.3626812e-10
6956,0.0,1.0,0.98893553
2904,0.0,1.0,0.99992704
11091,0.0,0.0,1.1173253e-10
11377,1.0,0.0,0.0002422176
6155,0.0,0.0,1.6197076e-09
4757,1.0,0.0,0.027916875
7396,0.0,1.0,0.61430615
12121,0.0,0.0,8.8586194e-11
5124,1.0,1.0,0.9999715
9043,1.0,1.0,0.78005826
2323,0.0,0.0,9.431436e-07
12158,0.0,1.0,0.999998
7788,1.0,1.0,0.9493771
5535,0.0,0.0,5.016154e-37
2483,1.0,1.0,0.99999595
3138,0.0,1.0,0.9419099
11953,0.0,0.0,5.5253707e-08
5692,0.0,0.0,7.325225e-05
7531,0.0,0.0,6.8931115e-08
1084,0.0,0.0,0.0003735621
3860,0.0,0.0,7.7585965e-15
7337,1.0,1.0,0.99999523
8714,1.0,1.0,0.99999976
10357,0.0,0.0,3.1901456e-19
210,0.0,1.0,0.99108803
6278,1.0,1.0,0.9999573
10738,1.0,1.0,0.98558676
11102,0.0,0.0,1.8972216e-11
12105,1.0,1.0,1.0
2784,0.0,0.0,1.079459e-11
12073,0.0,0.0,4.906401e-07
1011,0.0,1.0,0.9999826
1405,0.0,0.0,9.433263e-05
12234,1.0,1.0,0.8255553
6590,1.0,1.0,1.0
11161,0.0,0.0,1.4121928e-20
9150,1.0,1.0,0.68044627
3239,1.0,1.0,1.0
8417,0.0,0.0,7.806369e-10
3303,1.0,1.0,0.9999995
5506,1.0,0.0,4.125935e-09
909,1.0,1.0,0.99999905
3331,1.0,1.0,0.99999976
9713,1.0,0.0,8.030657e-05
2155,0.0,0.0,3.8461018e-05
4823,0.0,0.0,0.00033734136
5564,0.0,0.0,0.027392616
1542,0.0,0.0,1.0531421e-05
9956,0.0,0.0,0.12566452
1615,0.0,0.0,0.037881754
8994,1.0,1.0,0.9963057
11455,0.0,0.0,1.1649888e-06
8148,0.0,0.0,0.014178642
1337,1.0,0.0,0.15662889
12208,0.0,0.0,0.0003486797
2600,1.0,1.0,0.995447
10723,1.0,0.0,0.15574512
5623,0.0,0.0,0.005118042
4335,0.0,1.0,0.9913229
8649,0.0,0.0,0.004685968
8142,0.0,0.0,0.04909772
8621,1.0,1.0,0.9999995
9476,1.0,1.0,1.0
7980,0.0,0.0,1.2655362e-06
7894,1.0,1.0,0.9998703
10245,1.0,1.0,1.0
8181,0.0,0.0,3.172705e-12
9252,1.0,1.0,0.9999914
5327,1.0,1.0,0.9999666
6734,1.0,1.0,0.9999988
3946,1.0,1.0,1.0
12142,0.0,0.0,0.0042001233
378,0.0,0.0,3.781367e-06
5031,0.0,0.0,0.00010525518
2526,1.0,1.0,0.96256757
2178,1.0,1.0,0.9298753
2574,0.0,0.0,4.379465e-08
7460,0.0,0.0,0.005423032
2252,1.0,1.0,1.0
1289,0.0,0.0,5.2270017e-25
3586,1.0,1.0,0.9689728
9883,0.0,0.0,1.5252457e-11
6561,1.0,1.0,1.0
7581,0.0,1.0,0.6533386
7865,1.0,1.0,0.94460714
4701,1.0,1.0,1.0
10856,0.0,0.0,5.9998664e-14
3912,0.0,0.0,1.4061524e-10
3456,1.0,1.0,0.9977431
5088,0.0,0.0,2.4115118e-07
2918,1.0,1.0,1.0
6109,0.0,0.0,7.506481e-10
7642,0.0,0.0,3.6728292e-05
3794,0.0,0.0,5.0860575e-30
9293,1.0,1.0,0.9993166
6789,1.0,1.0,0.9998888
10299,1.0,1.0,0.99999976
4244,1.0,1.0,0.99503845
8101,1.0,1.0,1.0
11684,1.0,1.0,0.9999999
7514,1.0,1.0,0.9976515
3422,0.0,0.0,0.05520841
1792,1.0,1.0,1.0
4215,1.0,1.0,0.99999976
3400,1.0,1.0,0.9999943
4444,1.0,1.0,1.0
4272,0.0,0.0,9.652555e-07
7886,1.0,0.0,0.44080552
3283,1.0,1.0,0.99999976
11450,1.0,1.0,0.99473864
7843,0.0,0.0,2.2713711e-10
7116,0.0,0.0,0.0009302948
6960,0.0,0.0,2.4142246e-05
3498,1.0,1.0,0.9005152
3101,0.0,1.0,0.7985034
1796,0.0,0.0,2.7028107e-05
6704,1.0,1.0,0.9999956
7372,0.0,0.0,0.16304667
5959,0.0,0.0,3.0358716e-11
1898,1.0,1.0,1.0
7548,1.0,1.0,0.99999475
6266,0.0,0.0,5.227236e-12
250,0.0,0.0,0.013470278
7132,0.0,0.0,4.842534e-07
4438,1.0,0.0,0.019525528
1913,1.0,1.0,0.99950063
3438,0.0,0.0,0.02465486
2798,0.0,0.0,1.4773395e-06
8565,0.0,0.0,0.17855518
2704,0.0,0.0,2.0003323e-08
10353,0.0,0.0,1.38534015e-05
5495,0.0,0.0,2.6702244e-06
12037,1.0,1.0,0.995249
10560,0.0,1.0,0.99999976
11912,1.0,0.0,0.0036990053
10008,0.0,0.0,6.586368e-06
11736,0.0,0.0,1.4390112e-08
876,1.0,1.0,0.9999999
8963,1.0,1.0,0.78255975
8046,1.0,1.0,0.9996785
5801,0.0,0.0,9.684322e-14
5074,0.0,0.0,2.1939538e-08
7147,0.0,0.0,4.4581913e-08
4213,0.0,0.0,3.2845998e-12
3109,1.0,1.0,0.9839946
1061,1.0,1.0,0.90591776
6452,1.0,1.0,0.99997795
10623,0.0,0.0,8.493406e-05
1914,1.0,1.0,1.0
853,1.0,1.0,1.0
11149,0.0,0.0,6.6835064e-06
3078,1.0,1.0,0.9998406
6201,1.0,1.0,0.5258651
4816,1.0,1.0,0.9999713
3118,1.0,1.0,1.0
2133,1.0,1.0,1.0
1384,0.0,0.0,1.1372621e-08
5580,0.0,0.0,8.1738614e-36
2198,0.0,0.0,0.025005437
4833,1.0,1.0,0.99999976
9057,0.0,1.0,0.99999
4172,1.0,0.0,0.093329735
1844,1.0,1.0,0.9997292
761,0.0,0.0,6.324614e-05
8316,1.0,1.0,0.99873596
4179,1.0,1.0,0.9999999
3786,0.0,1.0,0.7808648
9280,0.0,0.0,2.7261502e-05
7497,0.0,1.0,0.55086744
11733,0.0,0.0,1.4091054e-18
12013,0.0,1.0,1.0
4878,0.0,0.0,0.004725632
9695,1.0,1.0,0.9223244
2871,1.0,1.0,0.9999924
10736,1.0,1.0,0.99984133
5994,0.0,0.0,0.0021839133
6412,0.0,0.0,0.00012501035
12124,0.0,0.0,2.8525076e-06
978,1.0,1.0,0.98436236
3320,1.0,0.0,0.010093259
5251,0.0,0.0,0.14327517
6045,0.0,0.0,5.6781926e-07
11170,0.0,0.0,3.117323e-22
3762,0.0,0.0,5.951063e-06
2246,1.0,1.0,0.9999963
6870,1.0,1.0,1.0
738,1.0,0.0,0.0016367129
10978,1.0,1.0,0.96176726
4663,1.0,0.0,6.6334157e-16
1091,1.0,1.0,0.9968426
6137,0.0,1.0,0.9782823
10499,0.0,0.0,2.6248277e-05
9630,1.0,1.0,1.0
1349,1.0,1.0,0.99999964
12299,0.0,1.0,0.998445
12024,1.0,1.0,1.0
3434,1.0,1.0,1.0
506,1.0,1.0,0.94458455
8809,1.0,1.0,0.9999727
8389,1.0,1.0,1.0
8834,0.0,1.0,0.60384434
11224,1.0,1.0,0.9150294
6952,0.0,0.0,0.002995868
11589,1.0,1.0,0.9998116
6798,1.0,1.0,1.0
1884,1.0,1.0,0.99390054
10943,0.0,0.0,0.032326296
859,1.0,1.0,1.0
3743,0.0,0.0,0.051353037
10269,1.0,1.0,1.0
934,0.0,0.0,4.957393e-05
7422,0.0,0.0,0.00040179878
10109,1.0,1.0,0.9978243
983,0.0,1.0,0.67522913
10719,1.0,1.0,0.9991998
3425,0.0,1.0,0.9999831
7532,0.0,0.0,0.00012583687
10421,0.0,0.0,0.017495634
1787,1.0,1.0,0.62244624
5714,0.0,0.0,2.267348e-08
190,0.0,1.0,0.77055854
6353,1.0,1.0,0.99960333
1254,0.0,0.0,1.1791254e-13
9320,0.0,1.0,0.76863223
16,0.0,0.0,1.6346871e-07
10955,0.0,0.0,4.9781047e-11
753,0.0,0.0,5.088443e-08
4974,1.0,1.0,1.0
9500,1.0,0.0,0.15446518
2598,1.0,0.0,0.00029095425
6996,1.0,0.0,0.28001687
4882,1.0,1.0,0.9986914
12248,1.0,1.0,0.9999926
9733,0.0,1.0,0.9597317
11577,0.0,0.0,1.097977e-06
11641,1.0,0.0,0.16258551
3196,1.0,1.0,0.99999905
10894,0.0,0.0,3.113301e-06
3358,1.0,1.0,1.0
1815,1.0,1.0,0.99622226
2454,0.0,0.0,8.431303e-28
293,1.0,0.0,0.00017435903
4827,0.0,0.0,0.0010803126
7747,1.0,1.0,0.99996746
3116,1.0,1.0,0.99963737
4270,0.0,0.0,2.1820573e-05
11723,1.0,1.0,0.99992824
1879,1.0,1.0,0.99994767
5599,0.0,0.0,0.0022573718
5553,0.0,0.0,1.9672202e-28
1771,1.0,1.0,0.97171265
4125,0.0,0.0,5.766863e-07
5399,1.0,1.0,0.9999995
9769,1.0,0.0,0.0022103228
5680,0.0,0.0,1.692503e-12
6501,1.0,1.0,0.59412307
5344,0.0,0.0,0.0018517193
11405,0.0,0.0,2.015321e-12
8028,0.0,0.0,0.017501969
5276,1.0,0.0,0.05124536
1883,1.0,1.0,0.9999957
8705,1.0,1.0,0.5768104
10949,0.0,0.0,1.1446301e-09
9109,1.0,1.0,0.99895597
5433,0.0,0.0,7.770497e-09
1997,1.0,1.0,0.9952049
143,1.0,1.0,0.97713125
307,1.0,0.0,0.00052512094
11300,0.0,1.0,0.9107937
10081,0.0,1.0,0.563719
3026,1.0,1.0,0.99999976
8999,0.0,0.0,0.495139
1963,0.0,0.0,0.4630652
8678,0.0,0.0,3.9538877e-06
7809,1.0,0.0,0.3671128
4591,1.0,0.0,4.7395054e-07
9279,0.0,0.0,8.8922294e-13
4028,1.0,1.0,0.9907753
120,0.0,0.0,9.125633e-13
6268,0.0,0.0,4.2947962e-17
9249,1.0,1.0,1.0
3983,0.0,0.0,3.4056483e-11
3243,1.0,1.0,0.9959104
7209,0.0,0.0,2.086234e-05
6650,1.0,1.0,1.0
8403,0.0,1.0,0.9845308
11967,1.0,1.0,0.9816125
571,0.0,0.0,1.4295954e-07
400,1.0,1.0,0.9999449
2407,1.0,0.0,0.0025472536
11930,0.0,0.0,2.5872054e-12
11256,0.0,0.0,1.8373437e-10
10688,1.0,1.0,0.99999976
11802,1.0,1.0,0.99979395
10541,0.0,0.0,0.052344836
2234,1.0,0.0,0.008892091
6276,0.0,0.0,1.2607633e-09
3585,1.0,0.0,1.1375394e-05
11982,0.0,1.0,0.6592419
4498,1.0,1.0,0.9798726
3086,1.0,1.0,1.0
7073,0.0,0.0,4.7593986e-07
5420,0.0,0.0,3.191423e-08
11531,1.0,1.0,0.99958676
7584,0.0,0.0,6.0320894e-13
3748,1.0,1.0,1.0
4884,1.0,0.0,0.22506016
10875,1.0,1.0,0.998779
11865,0.0,0.0,4.7306295e-22
341,1.0,0.0,0.33588526
4661,0.0,0.0,1.3463139e-16
2967,1.0,1.0,0.8153031
4762,0.0,0.0,4.3789055e-07
5339,1.0,1.0,0.9999999
7214,1.0,0.0,0.0071389554
9928,1.0,1.0,0.6862266
3185,1.0,1.0,0.99999917
1278,0.0,0.0,3.3832395e-23
6197,1.0,1.0,0.7571897
1533,0.0,0.0,3.0997225e-09
5739,0.0,0.0,7.989159e-14
9776,1.0,1.0,1.0
7378,1.0,1.0,0.9997348
3958,0.0,0.0,0.34945711
10143,0.0,0.0,0.0054001855
7172,0.0,0.0,1.3207638e-14
11470,0.0,0.0,4.8214565e-06
7369,0.0,0.0,0.002525941
702,0.0,0.0,8.8511915e-06
10373,1.0,0.0,2.2623334e-07
3491,1.0,1.0,0.9996024
12058,1.0,0.0,0.010275491
12197,1.0,1.0,0.9999993
