Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.5726573256871744	0.5690471278103072	0.49496576721707614	0.5	0.0	0.0	0.0	0.0
1	0.6122643504982591	0.6154426531736001	0.5819573097060008	0.5819717019451506	0.5870967741935483	0.580542264752791	0.16392479016648487	0.580542264752791
2	0.755779714839284	0.7638520077423919	0.6548530004027386	0.6574256115175133	0.8248772504091653	0.4019138755980861	0.3132177276903906	0.4019138755980861
3	0.7870654426583509	0.8089201457012459	0.6729762384212646	0.6757331786452595	0.8904593639575972	0.4019138755980861	0.3495159914464506	0.4019138755980861
4	0.8077760604633116	0.8268302521744284	0.725332259363673	0.726910339314519	0.8333333333333334	0.5701754385964912	0.4523677395486496	0.5701754385964912
5	0.801506456799592	0.8227461811516474	0.6790173177607732	0.68177892582629	0.904424778761062	0.40749601275917063	0.3615374713225148	0.40749601275917063
6	0.8088654953457317	0.8266240506284926	0.6814337494965768	0.6840739414183806	0.8890756302521008	0.4218500797448166	0.36619060173802376	0.4218500797448166
7	0.8104389793182564	0.8284688056664082	0.6834474426097463	0.686173001480697	0.9076655052264808	0.4154704944178628	0.3703036654350035	0.4154704944178628
8	0.818558481046169	0.834098544603013	0.6987515102698348	0.7011298588211783	0.8833333333333333	0.4649122807017544	0.4003310105767114	0.4649122807017544
9	0.8165943837328361	0.8324700901496878	0.6906967378171567	0.6933094812628879	0.9036544850498339	0.43381180223285487	0.38458519759687493	0.43381180223285487
10	0.8212136135886725	0.8357075467927384	0.734192509061619	0.7357390443339653	0.8429561200923787	0.5821371610845295	0.4699990168277689	0.5821371610845295
11	0.8234294683376093	0.8383488362267628	0.7426500201369312	0.7440068104279487	0.836801752464403	0.6092503987240829	0.48666761354536947	0.6092503987240829
12	0.8250636206612395	0.8401127319781991	0.7349979863068868	0.7365932676947194	0.8489461358313818	0.5781499202551834	0.4716563422038772	0.5781499202551834
13	0.8269576411626003	0.8409007572495422	0.7362062021747886	0.7377407754907648	0.8446490218642118	0.5853269537480064	0.47400141722540123	0.5853269537480064
14	0.8266620857195136	0.8398152408354289	0.7221103503826017	0.7241990804365006	0.8852459016393442	0.5167464114832536	0.4465077331327765	0.5167464114832536
