Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.7402613628250809	0.7421820401865297	0.5094643576318969	0.5	0.0	0.0	0.0	0.0
1	0.7719880319580469	0.760044251571254	0.7043898509867096	0.7031094842189295	0.7274436090225563	0.6354679802955665	0.407175352323877	0.6354679802955665
2	0.8094644236323398	0.8017526100497978	0.7309706000805477	0.7308741733029589	0.7257799671592775	0.7257799671592775	0.4617483466059178	0.7257799671592775
3	0.8186092018925601	0.8125330644544662	0.7370116794200564	0.7373673552833973	0.721221613155834	0.7561576354679803	0.4743078928759824	0.7561576354679803
4	0.8214331146115255	0.8160118080595853	0.7426500201369312	0.7421993548680206	0.7472245943637916	0.7183908045977011	0.48474619974273636	0.7183908045977011
5	0.8232114462249396	0.8182840266766309	0.743455497382199	0.7434169278996865	0.7371428571428571	0.7413793103448276	0.4867818846291	0.7413793103448276
6	0.8232847861783394	0.8184886612173977	0.7398308497784938	0.7403934396438144	0.7193251533742331	0.7701149425287356	0.48015706599273655	0.7701149425287356
7	0.8243822893747932	0.8202747075064938	0.7301651228352799	0.7314105934045965	0.6965566714490674	0.7972085385878489	0.4615821286214177	0.7972085385878489
8	0.8249501872440403	0.820691564906103	0.7329842931937173	0.7341773918235688	0.7000720980533526	0.7972085385878489	0.46715065271438616	0.7972085385878489
9	0.825514839982606	0.8222051290375041	0.7305678614579139	0.731866858778403	0.69593147751606	0.8004926108374384	0.4624429759030414	0.8004926108374384
10	0.8272152884596662	0.8244567106996812	0.7394281111558598	0.7398609136989946	0.7218337218337219	0.7627257799671593	0.4792175008744537	0.7627257799671593
11	0.8280707049072865	0.8256975068725454	0.7394281111558598	0.7401659559830474	0.7151469480030144	0.7791461412151067	0.4795346949116247	0.7791461412151067
12	0.8284825119907577	0.8263580624094342	0.7366089407974225	0.7375211744776962	0.7088888888888889	0.7857142857142857	0.4740878777515235	0.7857142857142857
13	0.8287638648208363	0.8263121988655591	0.7289569069673781	0.7301790663110004	0.6959022286125089	0.7947454844006568	0.4591466211127334	0.7947454844006568
14	0.8280525321754707	0.825773806288298	0.7285541683447443	0.7298295657366122	0.6945636623748211	0.7972085385878489	0.45840064724919094	0.7972085385878489
15	0.8296744484900407	0.8277841234463408	0.7406363270237616	0.7410619365641854	0.7231726283048211	0.7635467980295566	0.48162435942654414	0.7635467980295566
16	0.830173549588842	0.8281486634447423	0.7426500201369312	0.7425349013804786	0.7382716049382716	0.7364532019704434	0.48509199879665044	0.7364532019704434
17	0.8308855312603437	0.8290276625647142	0.7450664518727346	0.7446319048268073	0.7493606138107417	0.7216748768472906	0.4895998441267445	0.7216748768472906
18	0.8307518318762697	0.829098397863147	0.7478856222311719	0.7467276102208635	0.774582560296846	0.6855500821018062	0.49451114811249575	0.6855500821018062
19	0.8310253963927128	0.8301513033508356	0.7482883608538059	0.7471228671378596	0.7753017641597029	0.6855500821018062	0.49531092424403544	0.6855500821018062
20	0.8315423457102618	0.8304969944340779	0.7454691904953685	0.7444475814041032	0.7673357664233577	0.6904761904761905	0.4898065742767912	0.6904761904761905
21	0.8323393498056166	0.8320876847400421	0.7462746677406363	0.7451923388954873	0.7702205882352942	0.6880131362889984	0.491358931921715	0.6880131362889984
22	0.8321141377363266	0.8313312812814966	0.7470801449859041	0.7458913400442636	0.7746741154562383	0.6830870279146142	0.4928651620347785	0.6830870279146142
23	0.8333777916236687	0.8321354974094988	0.7474828836085381	0.7469576899861757	0.7545219638242894	0.7192118226600985	0.4943451490664892	0.7192118226600985
24	0.8333777916236687	0.8324058226684121	0.7442609746274668	0.7437193740791941	0.7515099223468508	0.7151067323481116	0.4878777770451612	0.7151067323481116
25	0.8340858791383529	0.8329953535703041	0.7474828836085381	0.7466678998163256	0.7631344612644702	0.7036124794745484	0.4940516561994751	0.7036124794745484
26	0.83341770673105	0.8325848573027909	0.7426500201369312	0.7425043971520733	0.7390586292320397	0.7348111658456487	0.48506058169985766	0.7348111658456487
27	0.8349724488405148	0.8338783361911695	0.7458719291180024	0.7452088890619626	0.7567804024496938	0.7101806239737274	0.4909794136805701	0.7101806239737274
28	0.834945189742791	0.8336100349842126	0.743052758759565	0.7429301582974747	0.7388797364085667	0.7364532019704434	0.4858899599915881	0.7364532019704434
29	0.8359427429142572	0.8343954603799718	0.743455497382199	0.7434169278996865	0.7371428571428571	0.7413793103448276	0.4867818846291	0.7413793103448276
30	0.8364788385028264	0.8353188925593984	0.7446637132501007	0.7443281605950272	0.7462057335581788	0.7266009852216748	0.4888949349942663	0.7266009852216748
31	0.8379281138651453	0.8370851569878393	0.7446637132501007	0.744251900024014	0.7482993197278912	0.722495894909688	0.4888169306973775	0.722495894909688
32	0.8378787878787879	0.8367237598878559	0.7458719291180024	0.7457579651732575	0.7415637860082305	0.7397372742200329	0.49153842134692716	0.7397372742200329
33	0.8378499062157232	0.8363672275406693	0.7482883608538059	0.7477787080485732	0.7549441100601891	0.7208538587848933	0.4959734715187458	0.7208538587848933
34	0.8384960117343925	0.837909644107312	0.7478856222311719	0.7474139553599823	0.7534246575342466	0.722495894909688	0.4952055573056551	0.722495894909688
35	0.83866930171278	0.837747065294613	0.7462746677406363	0.746092213633443	0.7437810945273632	0.7364532019704434	0.4922745259943603	0.7364532019704434
36	0.8410246175613492	0.8399877142889624	0.7482883608538059	0.7478397165053836	0.753202391118702	0.7241379310344828	0.49603501539782513	0.7241379310344828
37	0.8398167799217273	0.8389720808550495	0.7490938380990737	0.7483861965121336	0.7616534740545294	0.7110016420361248	0.4973868753397387	0.7110016420361248
38	0.8427474574401111	0.8412272378869219	0.7527184857027789	0.7522485510491508	0.7585616438356164	0.7274220032840722	0.5048821280921281	0.7274220032840722
