Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.7261141847091849	0.7272494490069876	0.5565847764800644	0.5510391400327822	0.9562043795620438	0.1068515497553018	0.10320872718684038	0.1068515497553018
1	0.7739471358435178	0.7829494328560236	0.6894885219492549	0.6895859532458364	0.6812749003984063	0.697389885807504	0.3790613425674403	0.697389885807504
2	0.8100954394380053	0.8155017227841788	0.7225130890052356	0.720704673729237	0.8068571428571428	0.5758564437194127	0.44297318091494664	0.5758564437194127
3	0.8186498187636997	0.8237094833720375	0.7402335884011276	0.7396248220406183	0.7610062893081762	0.6908646003262643	0.4797949498174694	0.6908646003262643
4	0.8236177568747153	0.8285243395051631	0.739025372533226	0.7377978589069238	0.7919191919191919	0.6394779771615008	0.47672730489442083	0.6394779771615008
5	0.825337327929338	0.8291389682573216	0.7394281111558598	0.7392718233033673	0.7406483790523691	0.7267536704730831	0.47865437418930235	0.7267536704730831
6	0.8285665525909718	0.833353398635967	0.7418445428916633	0.7417791525694285	0.7395577395577395	0.736541598694943	0.48358262419090925	0.736541598694943
7	0.828538974564624	0.8324135478164484	0.7446637132501007	0.7447546593886634	0.7364217252396166	0.7520391517128875	0.4893813433150501	0.7520391517128875
8	0.8301771093296788	0.8348614680655331	0.7498993153443415	0.7501469746580649	0.7357755261106781	0.7699836867862969	0.500007295883079	0.7699836867862969
9	0.8304785209352908	0.835301299497881	0.7474828836085381	0.748233059629533	0.7165582067968185	0.8083197389885808	0.4956833928781408	0.8083197389885808
10	0.8317555457788748	0.8369385990664203	0.7486910994764397	0.7488933100250343	0.7362637362637363	0.765089722675367	0.49754641574341074	0.765089722675367
11	0.832883649280181	0.837811445529925	0.7462746677406363	0.7461747655218866	0.7454695222405272	0.7381729200652528	0.49240896205843876	0.7381729200652528
12	0.8340471175446862	0.838570202607561	0.7486910994764397	0.7487424419985439	0.7419614147909968	0.7528548123980424	0.49739483482454794	0.7528548123980424
13	0.8360453888891052	0.8407591564145998	0.7438582360048329	0.7438183042823159	0.7406199021207178	0.7406199021207178	0.48763660856463187	0.7406199021207178
14	0.8368331471005437	0.8410075350603572	0.7498993153443415	0.7499558751578437	0.7429718875502008	0.7544861337683524	0.49981623568284583	0.7544861337683524
15	0.8359954239943106	0.8398391029824049	0.7498993153443415	0.7499961066315745	0.7414205905826018	0.7577487765089723	0.4998564710163895	0.7577487765089723
16	0.8369022543900975	0.8399899555868852	0.7503020539669755	0.7505145735269116	0.737460815047022	0.767536704730832	0.5007773094392022	0.767536704730832
17	0.8375365489960949	0.8408729228925147	0.7515102698348771	0.7514966757122593	0.7473598700243704	0.7504078303425775	0.5029680574917781	0.7504078303425775
18	0.837092704995581	0.8397234611556699	0.7519130084575111	0.7520553740813272	0.7416798732171157	0.763458401305057	0.5039282841649153	0.763458401305057
19	0.8378460717859271	0.8398406078539736	0.7462746677406363	0.7465670223907619	0.7306501547987616	0.7699836867862969	0.49280691003530885	0.7699836867862969
20	0.8389381616292968	0.8403918582726816	0.7547321788159485	0.7547392027160138	0.7497975708502024	0.7553017944535073	0.5094322912053848	0.7553017944535073
21	0.838419045839222	0.8398108749443035	0.7474828836085381	0.7480620758661771	0.7220163083765753	0.7944535073409462	0.4955111460649253	0.7944535073409462
22	0.8404435974205137	0.8418437369895082	0.7543294401933145	0.7545023561367922	0.7429022082018928	0.768352365415987	0.50878978396389	0.768352365415987
23	0.8397077507880828	0.8411809300736622	0.7539267015706806	0.7543157988997341	0.7345537757437071	0.7854812398042414	0.508197130509962	0.7854812398042414
24	0.8399793132357656	0.8417537663516552	0.7571486105517519	0.757407457876998	0.7424124513618677	0.7781402936378466	0.5145095984329406	0.7781402936378466
25	0.8409688777105957	0.8420907421204241	0.7551349174385824	0.755257669611351	0.7456279809220986	0.765089722675367	0.5103510818135703	0.765089722675367
26	0.8409072327105243	0.8422118227618163	0.7575513491743858	0.7580164455882296	0.7352941176470589	0.7952691680261011	0.5155143935818782	0.7952691680261011
27	0.8394235348930168	0.8413921526967193	0.7503020539669755	0.7504542263163154	0.7397151898734177	0.7626427406199021	0.5007170790655076	0.7626427406199021
28	0.841986344659142	0.8427014758681586	0.7575513491743858	0.7581170242725566	0.7317979197622585	0.8034257748776509	0.5156117339472255	0.8034257748776509
29	0.8409971046316808	0.8425256019907237	0.7559403946838502	0.7558621150594192	0.7545155993431856	0.7495921696574225	0.511765408271997	0.7495921696574225
