sample_idx,y_true,y_pred,y_score
4542,1.0,1.0,0.9999641
4328,1.0,0.0,0.004197978
1771,1.0,1.0,0.9978452
3829,1.0,1.0,1.0
11055,0.0,0.0,3.3481776e-22
5988,0.0,0.0,4.0234022e-07
5524,0.0,0.0,2.2441395e-24
180,0.0,0.0,0.029964356
8245,1.0,1.0,0.99999964
7382,0.0,0.0,9.289685e-05
408,1.0,1.0,1.0
5548,0.0,0.0,1.3933937e-13
6812,0.0,0.0,1.1902129e-05
10192,1.0,1.0,0.9999994
5810,0.0,0.0,0.0012110942
4401,1.0,1.0,0.99891305
11559,0.0,0.0,5.24066e-32
5184,0.0,0.0,9.607255e-06
2852,0.0,0.0,4.053245e-05
6444,1.0,1.0,0.88779896
4636,0.0,0.0,0.0035347487
8821,1.0,1.0,0.73530823
9064,1.0,1.0,0.99966943
1243,0.0,0.0,0.00015392978
6776,1.0,1.0,1.0
6225,1.0,1.0,0.99999964
4359,1.0,1.0,0.9675126
4267,0.0,1.0,0.9876693
5839,0.0,0.0,0.016963253
8876,0.0,1.0,0.68775636
6882,1.0,1.0,1.0
1927,0.0,1.0,0.99999607
9875,0.0,0.0,1.1396959e-05
10150,1.0,1.0,1.0
9733,0.0,1.0,0.9900564
12015,1.0,1.0,0.9999893
5550,0.0,0.0,1.9860411e-20
5108,1.0,1.0,1.0
7875,1.0,1.0,0.9852283
4736,1.0,1.0,1.0
2420,1.0,1.0,0.97301
2215,0.0,0.0,1.985913e-12
5209,0.0,0.0,7.6636585e-05
1195,0.0,1.0,0.8106597
7795,0.0,0.0,0.010269983
1507,0.0,0.0,5.1678426e-09
1943,0.0,0.0,6.0597164e-14
5707,0.0,0.0,1.0163182e-05
11822,0.0,0.0,8.998663e-09
6706,0.0,1.0,0.9998647
1695,1.0,1.0,0.99999714
2091,0.0,0.0,0.00040282935
9886,0.0,0.0,0.00023769896
6408,0.0,0.0,0.00034304775
2577,0.0,0.0,5.7896827e-06
942,1.0,1.0,0.9935853
2602,1.0,1.0,0.99028546
220,1.0,1.0,1.0
12230,1.0,1.0,0.99748456
5295,0.0,1.0,0.9980262
9745,0.0,1.0,0.79053754
3207,0.0,0.0,3.5066764e-16
5987,1.0,1.0,0.9865333
3321,1.0,0.0,0.10265904
9862,1.0,1.0,0.9869272
11117,1.0,1.0,0.9892999
1220,0.0,0.0,0.25670394
9901,1.0,1.0,1.0
925,1.0,1.0,0.9812402
8536,0.0,1.0,0.8446373
3778,1.0,1.0,0.92517585
10107,0.0,0.0,7.4429763e-06
8214,1.0,1.0,1.0
