sample_idx,y_true,y_pred,y_score
11100,0.0,1.0,0.7425054
9029,0.0,0.0,7.685277e-05
7800,1.0,1.0,0.9924476
5695,1.0,0.0,1.4512044e-07
117,0.0,0.0,1.2691425e-05
4279,1.0,1.0,0.8942605
11639,1.0,1.0,0.9900288
10737,1.0,1.0,0.9999913
1024,1.0,0.0,0.16655986
11786,0.0,0.0,8.718581e-06
7510,1.0,1.0,0.9999912
5674,0.0,0.0,8.143077e-06
8182,1.0,0.0,0.0711916
11747,0.0,0.0,2.2086624e-11
6967,0.0,0.0,4.699127e-05
7775,0.0,0.0,0.0140679125
7517,1.0,1.0,0.98846126
7362,1.0,1.0,0.96144193
34,1.0,1.0,0.9999795
10864,1.0,1.0,1.0
7204,1.0,1.0,0.9828635
2279,1.0,1.0,0.83205336
10017,0.0,0.0,0.00024150505
849,1.0,1.0,1.0
312,0.0,0.0,1.2397112e-05
7696,0.0,1.0,0.998626
6427,0.0,0.0,1.6369415e-05
4877,1.0,1.0,0.9732832
8555,0.0,0.0,0.04805816
6586,1.0,1.0,0.9999939
4698,1.0,1.0,0.99999976
2812,0.0,0.0,3.6015084e-08
9656,1.0,1.0,1.0
8204,1.0,0.0,0.20295542
4561,0.0,0.0,0.24173522
8183,0.0,0.0,6.036536e-07
11726,1.0,1.0,0.9963121
2832,0.0,1.0,0.815641
226,0.0,0.0,1.3295075e-06
3700,0.0,0.0,0.0052568708
5217,1.0,0.0,0.12522309
7565,1.0,1.0,0.99999976
1349,1.0,1.0,1.0
7725,1.0,1.0,0.9999957
1410,0.0,0.0,0.40560257
12225,1.0,1.0,0.9982665
5590,0.0,0.0,1.5433676e-07
11886,0.0,0.0,3.7837165e-09
7229,0.0,0.0,0.0072639743
2710,0.0,0.0,0.0037044287
8601,1.0,1.0,0.9999682
5345,0.0,0.0,6.7716304e-09
12273,1.0,1.0,0.99991775
9704,0.0,0.0,8.59193e-06
3696,0.0,0.0,0.037363246
3293,1.0,1.0,0.9999521
9096,1.0,1.0,0.9959204
12263,1.0,1.0,0.99472296
8148,0.0,0.0,0.00023261383
12074,0.0,0.0,0.12786907
7519,0.0,1.0,0.7944659
5428,0.0,0.0,0.00048632795
9826,1.0,1.0,0.9973218
11443,0.0,0.0,2.9815736e-05
234,0.0,0.0,0.010772121
7547,0.0,0.0,3.4451546e-08
4611,1.0,1.0,0.992307
2612,1.0,1.0,1.0
11181,1.0,1.0,0.99985695
12177,0.0,0.0,0.33567476
11044,0.0,1.0,0.98652655
7395,0.0,0.0,0.00029804284
4253,1.0,1.0,0.9999143
974,1.0,1.0,0.9412257
7537,0.0,0.0,4.471152e-08
4540,1.0,1.0,0.9648179
7560,1.0,1.0,0.99870706
11335,0.0,0.0,2.7192851e-05
9980,0.0,0.0,0.36718717
3817,0.0,0.0,7.316144e-08
5909,0.0,0.0,3.243562e-11
307,1.0,0.0,0.37835184
488,0.0,0.0,4.9960418e-06
5702,0.0,0.0,0.06410663
9836,1.0,1.0,0.99996614
10531,0.0,0.0,0.0026869872
11694,1.0,1.0,1.0
4324,1.0,1.0,0.89047873
9266,0.0,0.0,3.387377e-06
7185,0.0,0.0,3.6890196e-06
3563,1.0,1.0,0.9892463
8986,0.0,1.0,0.9395171
4226,0.0,1.0,0.94632447
2433,0.0,1.0,0.9576948
745,0.0,0.0,0.003995558
10843,1.0,0.0,0.015469049
