sample_idx,y_true,y_pred,y_score
12039,0.0,1.0,0.7944388
6658,1.0,1.0,1.0
12279,0.0,0.0,4.707936e-05
2115,0.0,0.0,4.1704404e-09
4147,1.0,1.0,0.9618192
362,0.0,1.0,0.56967634
7936,0.0,0.0,1.8964246e-12
6624,0.0,0.0,0.15239847
12010,1.0,0.0,0.009447118
330,0.0,0.0,8.723339e-05
6666,1.0,1.0,1.0
224,0.0,0.0,0.0040080827
5390,0.0,0.0,0.0012240601
6481,1.0,1.0,1.0
8307,1.0,1.0,1.0
8898,1.0,1.0,0.99859256
12008,1.0,1.0,0.9810693
7430,1.0,0.0,0.33529693
4173,0.0,0.0,0.055003244
6155,0.0,0.0,1.4624729e-05
8944,1.0,1.0,1.0
1488,0.0,0.0,3.464165e-07
9596,0.0,0.0,0.044639897
4228,0.0,0.0,4.2004494e-06
6147,0.0,0.0,0.01892451
11911,0.0,0.0,8.671999e-05
4983,1.0,0.0,0.1067334
1900,1.0,0.0,0.05383772
10413,0.0,0.0,0.059936836
7068,0.0,0.0,0.00011043065
1240,1.0,0.0,0.24874948
12002,1.0,1.0,1.0
4495,1.0,1.0,0.9752289
10971,0.0,0.0,2.4235535e-05
11693,1.0,1.0,0.99994683
9433,1.0,1.0,0.99303764
5525,0.0,0.0,2.3474948e-28
308,0.0,0.0,0.40461183
9196,1.0,1.0,0.99999964
1767,1.0,1.0,0.99999094
5098,1.0,0.0,0.17115377
5589,0.0,0.0,1.317781e-19
4620,0.0,1.0,0.96880174
1067,0.0,1.0,0.9971501
10702,0.0,0.0,4.8077327e-06
10292,1.0,1.0,0.8536184
3951,1.0,1.0,0.9996898
7862,1.0,1.0,0.8495314
8337,0.0,1.0,1.0
6435,1.0,1.0,0.99995255
1049,1.0,1.0,0.99988854
12085,0.0,0.0,0.0066625564
8655,0.0,0.0,0.070565395
12070,1.0,1.0,0.9999883
6560,0.0,0.0,0.046899665
10133,1.0,1.0,0.99922085
5250,0.0,0.0,8.267356e-05
7543,0.0,0.0,7.981955e-10
465,1.0,0.0,0.00048585513
4874,1.0,1.0,0.9999633
3904,0.0,0.0,0.000120406454
3845,0.0,0.0,2.8761282e-17
3763,1.0,1.0,0.9993112
1006,1.0,1.0,0.99992883
10503,0.0,1.0,0.7223336
11174,1.0,1.0,0.99997735
8232,1.0,1.0,1.0
5244,0.0,0.0,2.0059112e-11
3317,0.0,0.0,0.0033182965
600,1.0,1.0,0.999992
1991,1.0,1.0,1.0
3254,1.0,0.0,0.11141364
1776,0.0,0.0,0.0023346706
8014,0.0,1.0,0.99770516
11508,0.0,0.0,0.003385015
8163,0.0,0.0,7.686479e-08
10984,0.0,0.0,0.0009979408
3623,0.0,0.0,0.00010055489
6361,0.0,0.0,2.2700056e-07
11291,1.0,1.0,0.9954769
1542,0.0,0.0,0.0069221444
2281,0.0,0.0,1.2553954e-05
8446,1.0,1.0,1.0
4923,1.0,1.0,0.99993646
3412,1.0,0.0,0.11108988
4904,1.0,1.0,1.0
11562,0.0,0.0,8.517583e-06
7223,0.0,0.0,1.3331844e-06
8046,1.0,1.0,0.999899
8779,1.0,0.0,0.00071741425
3502,0.0,0.0,0.000115165516
2116,0.0,0.0,2.7582422e-05
9813,0.0,1.0,0.995956
10894,0.0,0.0,0.019685976
8398,0.0,0.0,8.587387e-09
6626,1.0,1.0,1.0
1503,0.0,0.0,3.2487556e-08
11506,0.0,0.0,4.8151424e-08
8287,1.0,1.0,0.99808013
10024,1.0,1.0,1.0
3440,1.0,1.0,1.0
1576,1.0,1.0,1.0
7807,1.0,1.0,0.9746927
3346,1.0,1.0,0.9999995
12149,0.0,1.0,0.91847855
3204,1.0,0.0,9.518888e-09
4887,1.0,1.0,1.0
7784,0.0,0.0,0.45578676
355,0.0,0.0,1.9931129e-05
5622,0.0,0.0,9.33491e-07
10944,0.0,0.0,0.00017110592
275,1.0,1.0,0.9989759
11965,0.0,0.0,0.020091001
4674,0.0,0.0,1.0202121e-05
3419,0.0,0.0,0.10148948
7586,0.0,0.0,3.0863674e-08
9446,1.0,1.0,0.9991732
2235,1.0,1.0,0.99956244
10523,1.0,1.0,0.99993324
6135,0.0,0.0,0.005257644
11717,1.0,1.0,0.9997043
3235,1.0,1.0,0.99998367
789,1.0,1.0,0.9272507
8884,1.0,1.0,0.9632907
1922,1.0,1.0,0.6243376
5045,0.0,0.0,0.039757755
4110,0.0,0.0,1.0966668e-06
7939,0.0,0.0,3.710319e-10
2567,0.0,0.0,0.0026925437
8920,1.0,1.0,0.9999579
9983,0.0,0.0,0.00064919464
11183,1.0,1.0,0.99999785
3954,1.0,1.0,0.85190845
12167,1.0,1.0,0.9870838
6055,0.0,0.0,2.2741601e-06
9510,1.0,1.0,0.9996996
