Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.7409502658766923	0.7492420805693214	0.6725734997986307	0.6726119108605892	0.6803347280334728	0.6535369774919614	0.34519638636247896	0.6535369774919614
1	0.7808548020003685	0.7831882483634822	0.6878775674587193	0.6881950229544104	0.7755581668625147	0.5305466237942122	0.3761502718183283	0.5305466237942122
2	0.8117958938984607	0.8138038055232023	0.7297623842126459	0.7297247936179213	0.7222653219550039	0.7483922829581994	0.4594831247139006	0.7483922829581994
3	0.8235501350793737	0.8275233042487613	0.7418445428916633	0.7419659563645612	0.7758462946020128	0.6816720257234726	0.48381341686917667	0.6816720257234726
4	0.8280560248514905	0.8324135191470645	0.7482883608538059	0.7483660067111482	0.7698343504795118	0.7098070739549839	0.4966538733366265	0.7098070739549839
5	0.8301289287855314	0.8355806021647689	0.7422472815142972	0.7422462363331075	0.7427652733118971	0.7427652733118971	0.4844924726662151	0.7427652733118971
6	0.8303212968657951	0.8361925965373511	0.743052758759565	0.743089022627417	0.7529215358931552	0.72508038585209	0.486141773455964	0.72508038585209
7	0.8319728076526812	0.8377596978142327	0.7422472815142972	0.7422932740593103	0.7546374367622259	0.7194533762057878	0.4845409647081568	0.7194533762057878
8	0.8323393775189514	0.8381528310842992	0.7422472815142972	0.742301384012104	0.7568027210884354	0.7154340836012861	0.4845493244829989	0.7154340836012861
9	0.832802618022521	0.8391127451092958	0.7442609746274668	0.744327250219942	0.7622739018087855	0.7114147909967846	0.48858872407718723	0.7114147909967846
10	0.8327688806188996	0.8392973798410339	0.7482883608538059	0.7482784192209774	0.7466135458167331	0.7532154340836013	0.49656569811557016	0.7532154340836013
11	0.8334017813349113	0.8395334465343567	0.7494965767217077	0.7494874509834453	0.748006379585327	0.7540192926045016	0.49898299542396607	0.7540192926045016
12	0.8354510042067946	0.8414198394374417	0.7454691904953685	0.7454227426432996	0.7353846153846154	0.7684887459807074	0.490890073554221	0.7684887459807074
13	0.8352719364491124	0.8408924493581627	0.7422472815142972	0.7420921472300294	0.7105997210599722	0.8191318327974276	0.484333555506376	0.8191318327974276
14	0.8370574236561483	0.8418893594948264	0.7458719291180024	0.7459690290634756	0.7729296527159395	0.6977491961414791	0.4918415288866863	0.6977491961414791
15	0.837893721988223	0.8435024470999704	0.7458719291180024	0.7459868709596216	0.7783832879200726	0.6889067524115756	0.4918596577031389	0.6889067524115756
16	0.8382849461109857	0.8437301589925301	0.7478856222311719	0.747918661715054	0.757071547420965	0.7315112540192926	0.49580354750584044	0.7315112540192926
17	0.8369237716341099	0.8427395277265362	0.7454691904953685	0.7453254232097766	0.7154929577464789	0.8167202572347267	0.49079095267886585	0.8167202572347267
18	0.8386677358828429	0.8445046435389453	0.7511075312122433	0.7510189344689863	0.731508875739645	0.795016077170418	0.5021258288201651	0.795016077170418
19	0.8381078247419738	0.8444992505089531	0.7531212243254128	0.7530529106296178	0.7377543330821401	0.7869774919614148	0.5061739650388016	0.7869774919614148
20	0.8398154564021914	0.8453793622190328	0.7527184857027789	0.7526412494258153	0.7354260089686099	0.7909967845659164	0.5053595495629366	0.7909967845659164
21	0.8394612136641675	0.8452051929786861	0.7507047925896093	0.7506088952557425	0.7296105804555474	0.7982315112540193	0.5013129261169605	0.7982315112540193
22	0.8397129465988805	0.8453063780767315	0.7555376560612163	0.7554563762395252	0.7371556217423678	0.7958199356913184	0.5109948065254724	0.7958199356913184
23	0.8395234981016223	0.8452588538493601	0.7551349174385824	0.7551047286863952	0.7484375	0.770096463022508	0.5102392510897169	0.770096463022508
24	0.8408087634203498	0.8466291713127997	0.7547321788159485	0.7547076653976212	0.7494108405341713	0.7668810289389068	0.5094392936612547	0.7668810289389068
25	0.8420369346714107	0.8472492966440001	0.7531212243254128	0.7530366907240307	0.7342242019302153	0.795016077170418	0.5061579427387085	0.795016077170418
26	0.8420888383692896	0.8471841570733757	0.7494965767217077	0.7494128394177443	0.7310549777117384	0.7909967845659164	0.498908219726539	0.7909967845659164
27	0.8428096509735835	0.8479845278751734	0.7515102698348771	0.7514127537766428	0.7300073367571533	0.7998392282958199	0.5029225800988113	0.7998392282958199
28	0.8437095313355599	0.8482112477336051	0.7511075312122433	0.7510043365539578	0.7284671532846715	0.8022508038585209	0.5021112899991629	0.8022508038585209
29	0.8446217388257826	0.8494611181590167	0.7527184857027789	0.7526298954919043	0.7329881656804734	0.7966237942122186	0.5053483153650183	0.7966237942122186
30	0.8456182898250585	0.8499567031390395	0.7531212243254128	0.7530399347051481	0.7349218168279971	0.7934083601286174	0.5061611472819021	0.7934083601286174
31	0.8472837497307496	0.8515216670230934	0.756745871929118	0.756660542030317	0.7373887240356083	0.7990353697749196	0.5134076892728103	0.7990353697749196
