sample_idx,y_true,y_pred,y_score
6757,1.0,1.0,1.0
5576,0.0,0.0,0.44032052
9301,1.0,1.0,1.0
9998,1.0,1.0,0.9999999
7460,0.0,1.0,0.5293778
6140,0.0,0.0,0.23502547
11729,1.0,1.0,0.99963033
10935,0.0,0.0,1.17764436e-07
3316,0.0,0.0,0.00069381075
6636,1.0,1.0,0.9999454
1352,1.0,1.0,1.0
11800,1.0,1.0,0.99785465
2423,1.0,1.0,0.9999993
6781,1.0,1.0,1.0
7516,1.0,1.0,0.7532901
7947,0.0,0.0,2.6911444e-09
11041,0.0,0.0,5.8252964e-17
12220,1.0,1.0,0.99999964
10911,1.0,1.0,0.7162311
3777,0.0,1.0,0.98040617
4662,1.0,0.0,0.18895711
11404,0.0,1.0,0.99449795
5253,1.0,1.0,0.9734813
12036,1.0,1.0,0.62780255
10740,1.0,1.0,0.9912124
5882,0.0,0.0,0.0009540424
1618,0.0,0.0,0.013016336
1691,1.0,1.0,1.0
1708,1.0,1.0,0.8775623
3458,1.0,1.0,1.0
8431,0.0,0.0,1.0719343e-05
7709,1.0,1.0,0.9845567
634,0.0,0.0,2.0545743e-10
9526,0.0,1.0,0.5626636
8175,0.0,1.0,0.6238431
1599,1.0,0.0,0.03908603
8322,0.0,1.0,0.6706101
11377,1.0,1.0,0.99798584
10818,1.0,1.0,0.9999999
3662,0.0,1.0,0.53293777
3298,0.0,1.0,0.9975501
5296,1.0,0.0,0.0011282396
8416,0.0,0.0,0.054813586
7623,1.0,1.0,0.9999987
10701,0.0,0.0,6.104961e-07
9245,1.0,1.0,0.9999826
10127,1.0,1.0,1.0
9553,0.0,0.0,0.0007358368
4052,1.0,1.0,0.9999987
10613,1.0,0.0,0.23772876
9226,0.0,0.0,1.7395165e-07
2454,0.0,0.0,2.69393e-15
5499,0.0,0.0,1.322276e-06
6796,1.0,1.0,0.9999994
3199,1.0,1.0,0.59447956
7425,0.0,0.0,3.8810494e-08
1787,1.0,0.0,0.13188058
2404,0.0,0.0,1.4700132e-06
12045,1.0,1.0,0.9979361
7055,0.0,0.0,0.04342441
4089,0.0,0.0,2.6111913e-11
6535,1.0,1.0,1.0
7765,0.0,0.0,0.0047723814
2617,1.0,1.0,0.99999976
1505,0.0,0.0,8.273087e-06
11275,1.0,1.0,0.96829784
8041,1.0,0.0,0.013336475
728,0.0,1.0,0.9999703
6927,0.0,0.0,0.00012948296
48,1.0,1.0,0.7324952
3439,1.0,1.0,0.99999964
5185,0.0,0.0,1.4021467e-06
4915,1.0,1.0,0.999998
8582,0.0,0.0,0.16554302
9059,1.0,1.0,0.9999567
10091,1.0,1.0,0.9999999
7145,0.0,0.0,0.13151161
7956,0.0,0.0,0.00014355729
10819,1.0,1.0,0.99448436
1194,0.0,1.0,0.9361049
2089,0.0,0.0,9.783305e-08
7785,0.0,0.0,0.10021439
4159,1.0,1.0,0.72428465
11265,0.0,0.0,8.4908726e-07
8868,1.0,1.0,1.0
10496,0.0,0.0,0.00040677274
772,0.0,0.0,0.00031309007
6996,1.0,0.0,0.0014459437
8491,0.0,0.0,0.034247838
2407,1.0,1.0,0.9999763
5329,1.0,1.0,0.98856413
2204,0.0,0.0,5.975546e-08
8502,0.0,0.0,0.001532993
6023,1.0,1.0,1.0
11716,1.0,1.0,0.9699498
6205,1.0,0.0,0.24342304
9519,0.0,0.0,0.0002056867
10008,0.0,0.0,1.5741367e-07
5119,0.0,1.0,0.99999976
5605,0.0,0.0,2.7361785e-13
6515,1.0,1.0,1.0
3066,1.0,1.0,0.9999999
9925,0.0,0.0,0.006151059
6653,1.0,1.0,1.0
1038,1.0,1.0,0.9981225
767,0.0,0.0,0.0018768992
1538,1.0,1.0,0.9999968
3287,0.0,0.0,0.34280586
8073,1.0,1.0,0.9995347
100,1.0,1.0,0.9999907
5487,0.0,0.0,9.18547e-06
11167,0.0,0.0,1.2264212e-10
6375,0.0,0.0,1.0772927e-06
8916,1.0,1.0,1.0
9292,0.0,0.0,0.0012342798
4765,1.0,1.0,0.99761057
334,0.0,0.0,0.03960792
8278,1.0,1.0,1.0
1524,0.0,0.0,0.0004498891
3800,0.0,0.0,2.7060024e-14
11924,0.0,0.0,0.00023162724
6754,1.0,1.0,1.0
1770,1.0,1.0,0.9999294
11220,0.0,0.0,1.0665896e-06
5466,1.0,0.0,0.00016673081
10629,0.0,0.0,0.032846376
8316,1.0,1.0,0.99878365
7476,0.0,0.0,0.013327894
919,1.0,1.0,0.99939084
237,0.0,0.0,0.45323443
7468,0.0,1.0,0.9772669
3230,1.0,1.0,1.0
10428,1.0,1.0,0.99945
4258,1.0,1.0,1.0
3270,0.0,0.0,3.04777e-08
263,1.0,1.0,0.99999976
5548,0.0,0.0,2.8674036e-05
