Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.6662362030905078	0.6302023599276574	0.486508256141764	0.5	0.486508256141764	1.0	0.0	1.0
1	0.6984985716140761	0.6596036514334518	0.6137736608940797	0.6208330087001688	0.5661178969729156	0.8824503311258278	0.23816932613477315	0.8824503311258278
2	0.7865397350993377	0.7805470858464569	0.7120418848167539	0.7127347097779508	0.6909372579395817	0.7384105960264901	0.4247027101120202	0.7384105960264901
3	0.8049116997792494	0.8044201532828322	0.7277486910994765	0.7273763147643164	0.7231543624161074	0.7135761589403974	0.45491094160803913	0.7135761589403974
4	0.8126772497078301	0.8138700269652539	0.7305678614579139	0.7297951564731853	0.7333333333333333	0.7011589403973509	0.46012072740651233	0.7011589403973509
5	0.8167075704453968	0.817426419139452	0.7366089407974225	0.7352642513959227	0.7513611615245009	0.6854304635761589	0.4716158341950569	0.6854304635761589
6	0.8186771198545643	0.8184921012674924	0.7394281111558598	0.7382703544994156	0.7506702412868632	0.695364238410596	0.4774649797670273	0.695364238410596
7	0.8209998701467343	0.8198339702130211	0.7426500201369312	0.7415816127775614	0.7524401064773736	0.7019867549668874	0.48401595721328283	0.7019867549668874
8	0.8221815348656019	0.8202901481762794	0.7422472815142972	0.7404281911440073	0.7684310018903592	0.6730132450331126	0.48243034181770816	0.6730132450331126
9	0.8239851967276977	0.8215249951876468	0.7470801449859041	0.7461345929100116	0.7548330404217927	0.7110927152317881	0.4930198230652434	0.7110927152317881
10	0.8252363329437735	0.8229658253881229	0.7422472815142972	0.7409937021166082	0.7558558558558559	0.6945364238410596	0.48301697489194284	0.6945364238410596
11	0.8264709128684585	0.8244776819510319	0.7462746677406363	0.7448717699000129	0.7636861313868614	0.6928807947019867	0.49093949160661476	0.6928807947019867
12	0.8279940916764057	0.8246688370466655	0.7458719291180024	0.7451103752759383	0.7497835497835498	0.7168874172185431	0.49078651568536513	0.7168874172185431
13	0.8289761069990911	0.8254004446064196	0.7466774063632703	0.7459816906895208	0.7493540051679587	0.7201986754966887	0.49246681534915415	0.7201986754966887
14	0.8309992208804051	0.8275686782811925	0.7458719291180024	0.7456976366705623	0.738626964433416	0.7392384105960265	0.49138458551901376	0.7392384105960265
15	0.8319088430074016	0.8277229220544896	0.7470801449859041	0.7476136216075834	0.7276295133437991	0.7673841059602649	0.4945173497854982	0.7673841059602649
16	0.83245909622127	0.8279913106840662	0.7482883608538059	0.7485943383976108	0.7326416600159616	0.7599337748344371	0.49670251977109803	0.7599337748344371
17	0.8332703544994156	0.8284191826119282	0.7466774063632703	0.7474607193870926	0.723207401696222	0.7764900662251656	0.4939652270325947	0.7764900662251656
18	0.8346685495390209	0.8298875971418906	0.7486910994764397	0.7494650045448643	0.7253086419753086	0.7781456953642384	0.4979768628802941	0.7781456953642384
19	0.8352061420594727	0.8303740780711423	0.7450664518727346	0.7455875860277886	0.7258444619010213	0.7649006622516556	0.49048174004094336	0.7649006622516556
