Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.7019760143757487	0.6490219962988728	0.5296012887635925	0.5	0.0	0.0	0.0	0.0
1	0.7502474087192041	0.7077100347234102	0.6766008860249698	0.6802727355591437	0.633308984660336	0.7422945205479452	0.35711054441125856	0.7422945205479452
2	0.7871936689410908	0.7612131849192927	0.7003624647603706	0.69169976300849	0.7494117647058823	0.5453767123287672	0.38932410034200593	0.5453767123287672
3	0.8023057841554248	0.7834971674772783	0.725332259363673	0.719628626490963	0.7505154639175258	0.6232876712328768	0.44345907332024415	0.6232876712328768
4	0.8088031928746289	0.7911991159792982	0.743455497382199	0.7415721521954268	0.735581188997338	0.7097602739726028	0.4840941048915899	0.7097602739726028
5	0.8123727147247253	0.7959249793473695	0.7402335884011276	0.7351805432574613	0.7628140703517587	0.6498287671232876	0.47428759565770706	0.6498287671232876
6	0.8147706260742748	0.7981135517975575	0.7345952476842529	0.7276560628157717	0.777535441657579	0.610445205479452	0.46084753486309293	0.610445205479452
7	0.8155844705453409	0.7994025736877539	0.7366089407974225	0.7293657872805874	0.7842920353982301	0.6070205479452054	0.4646010988344337	0.6070205479452054
8	0.8166414917443616	0.7999584800486341	0.7410390656463954	0.7361324157508203	0.7622377622377622	0.6532534246575342	0.4760694006578302	0.6532534246575342
9	0.8176337309234856	0.8012623699930573	0.7422472815142972	0.7382780353143392	0.7538461538461538	0.6712328767123288	0.47949311895353586	0.6712328767123288
10	0.8184238111359966	0.8025190743750893	0.7410390656463954	0.7368023725194021	0.7551020408163265	0.6652397260273972	0.47677612327690144	0.6652397260273972
11	0.8199037059221835	0.8042980377788667	0.7418445428916633	0.7411518829105683	0.723874256584537	0.7294520547945206	0.4820961335275741	0.7294520547945206
12	0.8208978983280381	0.8049511113592444	0.743052758759565	0.7412876321683421	0.7340989399293286	0.711472602739726	0.4834080536159877	0.711472602739726
13	0.8215978045731547	0.8048603520228184	0.7398308497784938	0.7398728449398406	0.7160596026490066	0.740582191780822	0.47882913325448706	0.740582191780822
14	0.8219904031459973	0.8056037893355706	0.7442609746274668	0.7433853976769624	0.7279726261762189	0.728595890410959	0.48674750251221766	0.728595890410959
15	0.8222814339288506	0.8043944869089903	0.7458719291180024	0.7449541642793895	0.7300771208226221	0.7294520547945206	0.48993177378077823	0.7294520547945206
16	0.8230946273243398	0.8054549467341334	0.7450664518727346	0.7445286863899161	0.7261200338123415	0.735445205479452	0.4887065739115726	0.735445205479452
17	0.8240315250794311	0.8066775635229015	0.743052758759565	0.7429625240897964	0.7204658901830283	0.7414383561643836	0.4851357140024922	0.7414383561643836
18	0.8244280301057347	0.8066098272593096	0.7454691904953685	0.7442389577582166	0.7322357019064125	0.723458904109589	0.48880539399866185	0.723458904109589
19	0.825406922235533	0.8073440697886463	0.7438582360048329	0.7427658992655868	0.7293103448275862	0.7243150684931506	0.4857177470410309	0.7243150684931506
20	0.8262445309651544	0.8083276811716589	0.7482883608538059	0.7473312412104798	0.7330472103004292	0.7311643835616438	0.4947335074342344	0.7311643835616438
21	0.8270427496223762	0.808619208535521	0.7446637132501007	0.7433349393197562	0.7321739130434782	0.7208904109589042	0.48708944432968393	0.7208904109589042
22	0.8279262591801656	0.8093745208426968	0.7466774063632703	0.7463845773217355	0.7259010896898574	0.7414383561643836	0.49218033402535843	0.7414383561643836
23	0.8284197744674201	0.8099729448944754	0.7442609746274668	0.7441032085004428	0.7222685571309424	0.7414383561643836	0.48748324744823246	0.7414383561643836
24	0.8290936376894629	0.8111414846252049	0.7410390656463954	0.7413963617896766	0.714987714987715	0.747431506849315	0.48157133111077266	0.747431506849315
25	0.8301249414031979	0.8120696470284076	0.7466774063632703	0.7441832907963957	0.7447774750227066	0.702054794520548	0.4899374296005442	0.702054794520548
26	0.8303248216052919	0.8128292410612639	0.7414418042690294	0.7407238007187875	0.7236394557823129	0.728595890410959	0.48126335821225796	0.728595890410959
27	0.8313418016563364	0.8134791052126703	0.7382198952879581	0.7383519323923121	0.7136963696369637	0.740582191780822	0.4757022364233858	0.740582191780822
28	0.8311777306109694	0.8133528039695265	0.7426500201369312	0.7420559013490285	0.7239627434377646	0.7320205479452054	0.4838108226723635	0.7320205479452054
29	0.8329050341163603	0.8150891925945799	0.7422472815142972	0.7436376894629928	0.7088607594936709	0.7671232876712328	0.485047077854743	0.7671232876712328
30	0.8331661154226782	0.8160903332410299	0.7418445428916633	0.7438795640397937	0.7041053446940356	0.7782534246575342	0.4849049538806979	0.7782534246575342
31	0.834588715558102	0.8186711108562587	0.7446637132501007	0.7462540366685765	0.7099056603773585	0.7731164383561644	0.4900690868664985	0.7731164383561644
