sample_idx,y_true,y_pred,y_score
2768,0.0,0.0,4.8403027e-14
2856,0.0,0.0,1.090786e-08
5308,0.0,0.0,0.00039364595
10419,1.0,1.0,0.99999845
239,0.0,0.0,1.4351363e-05
3525,1.0,1.0,0.93832475
1377,0.0,1.0,0.93859076
3290,1.0,0.0,0.00026653532
3735,0.0,0.0,1.0765862e-08
2972,1.0,1.0,0.9832882
1249,1.0,1.0,0.99990237
31,0.0,0.0,5.2036008e-05
142,0.0,0.0,0.2857042
1571,1.0,0.0,0.4862327
11457,0.0,0.0,0.059700377
7403,0.0,0.0,0.00018251812
2684,0.0,0.0,8.069723e-08
10909,1.0,1.0,0.9991744
3606,1.0,0.0,0.00012796778
4983,1.0,1.0,0.5688713
2828,0.0,0.0,3.4288059e-15
2106,1.0,0.0,0.46089977
9276,0.0,0.0,5.0613767e-09
2394,1.0,0.0,0.27583978
9348,1.0,0.0,0.10063598
11417,0.0,0.0,7.68008e-07
6007,1.0,1.0,0.99993026
5379,0.0,0.0,0.0039280127
5295,0.0,1.0,0.97006166
6013,1.0,1.0,0.7829626
10739,1.0,1.0,0.99740845
6476,1.0,1.0,1.0
11023,1.0,1.0,1.0
10700,0.0,0.0,9.702197e-11
4940,1.0,1.0,1.0
6919,0.0,0.0,0.047450896
1127,1.0,1.0,0.9476342
4154,1.0,1.0,0.9999994
287,1.0,1.0,0.83945286
11340,0.0,0.0,3.6673903e-06
12195,1.0,1.0,0.9999999
2271,0.0,0.0,4.278621e-06
6352,0.0,0.0,9.901185e-06
2287,1.0,1.0,0.99999964
5597,0.0,0.0,8.9408655e-05
9636,1.0,1.0,1.0
4719,0.0,0.0,0.12832439
8987,0.0,0.0,0.000568047
11865,0.0,0.0,8.63589e-13
2596,1.0,1.0,1.0
7462,0.0,0.0,3.666418e-05
1468,0.0,0.0,5.081477e-09
5735,0.0,0.0,0.013491192
9980,0.0,0.0,0.0003657699
6079,1.0,1.0,0.9999957
8819,0.0,0.0,0.05483024
1316,0.0,0.0,1.5351434e-10
2682,1.0,1.0,0.9999999
1745,1.0,1.0,1.0
10433,1.0,0.0,0.38481852
1098,0.0,0.0,0.00092088245
9342,1.0,1.0,0.9964121
4622,1.0,0.0,0.00019907548
6871,1.0,1.0,0.99999964
5325,1.0,1.0,0.99999547
12216,0.0,0.0,0.0034908173
9487,1.0,1.0,1.0
10688,1.0,1.0,0.99999833
2929,0.0,1.0,0.99999774
2017,0.0,0.0,4.8372715e-07
3004,1.0,1.0,0.99999464
6537,1.0,1.0,0.99999976
6383,0.0,0.0,2.6998995e-07
6749,1.0,1.0,0.9105287
3309,1.0,1.0,0.9807674
47,1.0,1.0,1.0
2102,0.0,0.0,0.0010908612
3410,0.0,1.0,0.9374641
2584,0.0,0.0,9.055144e-11
9473,1.0,0.0,0.02961162
6139,0.0,0.0,1.3949284e-06
5720,0.0,0.0,4.2708343e-06
10362,1.0,0.0,0.031841837
11869,0.0,0.0,1.7931109e-07
1151,0.0,0.0,0.076106794
10856,0.0,0.0,8.1779224e-05
1277,0.0,0.0,0.0024431427
5113,1.0,1.0,1.0
8128,1.0,0.0,0.19619851
12235,0.0,0.0,0.057322025
5858,0.0,0.0,2.9827273e-08
2241,1.0,1.0,1.0
4857,1.0,1.0,0.99953616
7463,0.0,0.0,0.0008944089
9647,1.0,1.0,1.0
3058,0.0,1.0,0.99999976
573,0.0,0.0,2.2969177e-06
4080,0.0,0.0,1.9217573e-08
8071,0.0,0.0,0.017455198
12266,0.0,1.0,0.9956838
1384,0.0,0.0,2.7665059e-05
2744,0.0,0.0,6.3048215e-18
124,0.0,0.0,2.1917363e-05
10357,0.0,0.0,1.3188198e-15
5349,0.0,1.0,0.99263215
4925,1.0,1.0,1.0
216,1.0,1.0,0.99999154
3730,0.0,0.0,0.014166758
5399,1.0,1.0,1.0
10949,0.0,0.0,3.9027398e-08
380,0.0,0.0,8.228394e-09
45,1.0,1.0,1.0
4094,0.0,0.0,2.2452655e-09
6251,0.0,0.0,8.922851e-05
8628,1.0,0.0,0.41651753
8460,1.0,1.0,1.0
5751,0.0,0.0,0.00021053609
10131,1.0,1.0,1.0
7340,0.0,0.0,0.0034500444
10948,0.0,0.0,9.547726e-07
9633,1.0,1.0,0.99900144
9954,0.0,0.0,1.2598414e-11
9808,1.0,1.0,0.99849105
11556,1.0,1.0,0.7553046
11789,0.0,0.0,1.3995354e-05
827,0.0,0.0,0.00018778541
312,0.0,0.0,0.017969927
2447,0.0,0.0,8.6761875e-10
4236,1.0,1.0,0.95434266
11194,1.0,1.0,0.9999995
11913,0.0,0.0,3.2637724e-06
9471,1.0,1.0,0.9999995
8577,0.0,0.0,0.000169014
5851,0.0,0.0,7.855722e-13
3745,1.0,1.0,0.70478714
467,1.0,0.0,1.952404e-06
11766,0.0,0.0,8.024091e-07
11337,0.0,0.0,0.027920406
4848,1.0,1.0,0.9998497
1947,0.0,0.0,0.0053374507
7199,0.0,1.0,0.99777126
4478,1.0,1.0,1.0
